Lot_Wafer_ID,Step1_EQ1,Step1_R1,Step1_R2,Step1_R3,Step1_D1,Step2_EQ1,Step2_R1,Step2_D1,Step3_EQ1,Step3_EQ2,Step3_EQ3,Step3_R1,Step3_R2,Step3_R3,Step3_D1,Step3_D2,Step4_EQ1,Step4_R1,Step4_R2,Step4_R3,Step4_D1,Step4_D2,Step4_D3,Step5_EQ1,Step5_EQ2,Step5_R1,Step5_R2,Step5_R3,Step5_D1,Step5_D2,Step5_D3,Step6_EQ1,Step6_EQ2,Step6_EQ3,Step6_R1,Step6_R2,Step6_R3,Step6_D1,Step6_D2,Step7_EQ1,Step7_R1,Step7_R2,Step7_D1,Step8_EQ1,Step8_R1,Step8_R2,Step8_D1,Step9_EQ1,Step9_EQ2,Step9_R1,Step9_R2,Step9_R3,Step9_D1,Step9_D2,Step9_D3,Step10_EQ1,Step10_EQ2,Step10_EQ3,Step10_R1,Step10_R2,Step10_D1,Step10_D2,Step10_D3,Step11_EQ1,Step11_EQ2,Step11_R1,Step11_D1,Step11_D2,Step12_EQ1,Step12_R1,Step12_R2,Step12_D1,Step13_EQ1,Step13_R1,Step13_R2,Step13_R3,Step13_D1,Step13_D2,Step13_D3,Step14_EQ1,Step14_R1,Step14_R2,Step14_D1,Step14_D2,Step15_EQ1,Step15_R1,Step15_R2,Step15_D1,Step15_D2,Step15_D3,Step16_EQ1,Step16_EQ2,Step16_R1,Step16_D1,Step16_D2,Step17_EQ1,Step17_EQ2,Step17_EQ3,Step17_R1,Step17_D1,Step17_D2,Step17_D3,Step18_EQ1,Step18_R1,Step18_R2,Step18_R3,Step18_D1,Step18_D2,Step19_EQ1,Step19_EQ2,Step19_R1,Step19_D1,Step19_D2,Step20_EQ1,Step20_EQ2,Step20_EQ3,Step20_R1,Step20_D1,Step20_D2,Step21_EQ1,Step21_EQ2,Step21_EQ3,Step21_R1,Step21_R2,Step21_D1,Step22_EQ1,Step22_EQ2,Step22_R1,Step22_R2,Step22_R3,Step22_D1,Step23_EQ1,Step23_R1,Step23_R2,Step23_D1,Step24_EQ1,Step24_R1,Step24_R2,Step24_D1,Step25_EQ1,Step25_R1,Step25_D1,Step26_EQ1,Step26_EQ2,Step26_R1,Step26_R2,Step26_R3,Step26_D1,Step26_D2,Step26_D3,Step27_EQ1,Step27_R1,Step27_R2,Step27_R3,Step27_D1,Step27_D2,Step28_EQ1,Step28_EQ2,Step28_R1,Step28_R2,Step28_R3,Step28_D1,Step28_D2,Step29_EQ1,Step29_R1,Step29_R2,Step29_R3,Step29_D1,Step29_D2,Step30_EQ1,Step30_EQ2,Step30_R1,Step30_R2,Step30_R3,Step30_D1,Step30_D2,Step30_D3,Y,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
L204W24,Model2_EQB_CH2,1566.923522,,,12,Model1_EQE_CH2,1008.042,,Model1_EQD_CH1,Model2_EQB_CH1,Model1_EQB_CH2,2025.65733,153.27516,2585.225335,,,Model2_EQD_CH4,2234.75057,,2458.172144,6,,,Model2_EQD_CH1,Model2_EQD_CH4,,1788.767354,,12,,,Model1_EQA_CH3,Model2_EQC_CH4,Model2_EQB_CH3,,,132.0338558,,,Model1_EQD_CH1,2472.033065,489.4405487,9,Model2_EQB_CH4,1577.849103,954.3589555,6,Model2_EQA_CH2,Model2_EQE_CH2,2944.974833,2195.231869,2728.787971,7,,,Model2_EQA_CH3,Model1_EQA_CH4,Model2_EQD_CH1,2514.88388,,,9,,Model2_EQE_CH1,Model2_EQC_CH4,2146.018645,9,12,Model1_EQD_CH2,2155.422405,1345.178109,,Model1_EQB_CH1,1745.816611,397.7350546,2974.148096,8,,8,Model1_EQB_CH4,794.1483122,2141.310916,8,10,Model1_EQC_CH1,,,,14,,Model2_EQE_CH4,Model1_EQC_CH3,1387.180453,,,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQA_CH1,1708.056255,7,,6,Model1_EQE_CH3,1592.784736,,,,,Model2_EQB_CH1,Model1_EQC_CH2,2349.655328,,,Model2_EQA_CH2,Model1_EQD_CH2,Model1_EQA_CH3,3011.843286,,,Model2_EQE_CH2,Model2_EQB_CH4,Model1_EQE_CH2,2352.436276,1916.02638,,Model1_EQB_CH3,Model1_EQB_CH4,,687.9137445,1160.648182,,Model2_EQA_CH4,,1833.461601,,Model2_EQB_CH4,1941.801087,78.07954504,,Model2_EQA_CH4,,12,Model2_EQC_CH4,Model2_EQD_CH4,,1178.346867,,,,11,Model2_EQB_CH1,307.8771192,,2197.432946,,,Model2_EQA_CH4,Model1_EQE_CH2,,799.9574687,374.2237499,7,,Model1_EQE_CH1,1389.336801,2175.212187,2577.657408,8,10,Model1_EQB_CH2,Model2_EQD_CH2,,2433.404022,1544.019085,,,11,81.5,3.2,2.2,4,4.3,4.8,46,320,121,73,158
L204W25,Model2_EQC_CH2,1562.88549,919.2665344,2385.209899,16,Model1_EQE_CH2,,11,Model1_EQE_CH4,Model2_EQB_CH1,Model2_EQA_CH3,1971.189232,,2405.306847,13,14,Model1_EQB_CH3,,1487.355327,2288.253679,,5,,Model1_EQE_CH3,Model2_EQD_CH4,,,,,,,Model2_EQC_CH1,Model1_EQD_CH4,Model1_EQD_CH2,1441.401296,610.6962665,,,12,Model1_EQD_CH1,,558.5175763,11,Model2_EQB_CH4,1795.979033,899.46972,,Model2_EQA_CH2,Model1_EQA_CH2,,2313.933632,2493.259045,,9,7,Model1_EQC_CH3,Model1_EQC_CH1,Model2_EQD_CH1,2189.133966,,,,14,Model2_EQE_CH1,Model2_EQC_CH4,2821.039053,10,8,Model1_EQD_CH2,2248.016872,1551.09886,13,Model1_EQB_CH1,,355.0900112,2764.417919,6,7,10,Model1_EQB_CH1,1107.790428,2118.377585,,11,Model1_EQC_CH1,,,,,,Model1_EQB_CH3,Model1_EQC_CH3,,8,,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH4,,15,,,Model1_EQE_CH3,1825.131118,1800.580705,,,,Model1_EQC_CH3,Model1_EQA_CH2,,6,10,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQE_CH2,,,6,Model2_EQE_CH2,Model2_EQD_CH1,Model2_EQE_CH1,2724.744059,1526.872811,12,Model2_EQA_CH2,Model1_EQB_CH4,372.4194208,,,7,Model2_EQA_CH4,774.1391735,,,Model2_EQD_CH2,2027.077192,93.72022428,,Model2_EQD_CH3,132.1197976,11,Model2_EQC_CH4,Model1_EQC_CH1,,1236.035902,,12,,10,Model2_EQB_CH1,,2362.403443,,,10,Model2_EQA_CH4,Model1_EQE_CH2,1261.928208,859.4940916,,8,,Model1_EQE_CH1,1375.636179,2322.273161,2746.065481,12,12,Model1_EQB_CH2,Model2_EQB_CH3,,1954.777,1504.68902,4,,,79.4,3.3,0.2,11,0.6,5.5,50,302,132,84,139
L205W01,Model2_EQB_CH2,1666.398769,910.4744988,,,Model1_EQE_CH2,1074.751459,10,Model1_EQE_CH4,Model2_EQB_CH1,Model2_EQA_CH3,2074.687262,150.2645129,,,12,Model2_EQD_CH4,,1345.196164,2579.420757,12,13,3,Model2_EQD_CH1,Model2_EQD_CH4,2060.229952,1562.784451,,,,,Model1_EQB_CH1,Model1_EQD_CH4,Model2_EQC_CH3,1326.690304,852.0201185,,,7,Model1_EQD_CH1,2158.17888,657.6774322,,Model2_EQB_CH4,1586.732367,973.5097206,11,Model2_EQA_CH2,Model2_EQE_CH2,,,2554.197276,11,9,9,Model1_EQC_CH3,Model1_EQC_CH1,Model2_EQD_CH2,,1015.008262,,,13,Model2_EQD_CH4,Model2_EQC_CH4,3008.591938,10,,Model1_EQD_CH2,2594.422412,1433.413831,11,Model1_EQB_CH1,1642.952748,371.0109898,,14,6,6,Model1_EQB_CH1,1019.146219,2280.608051,,10,Model1_EQC_CH1,1615.984901,,,16,10,Model1_EQB_CH3,Model1_EQC_CH3,1022.709061,9,10,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH4,2273.021008,4,9,10,Model1_EQE_CH3,1326.125658,,120.2002105,9,11,Model1_EQC_CH3,Model1_EQA_CH2,2536.018609,11,12,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,1962.264961,8,,Model2_EQE_CH2,Model2_EQC_CH2,Model1_EQE_CH2,7699.119915,,,Model2_EQA_CH2,Model1_EQB_CH4,276.1397183,627.983016,,,Model2_EQA_CH4,890.5568076,1824.188621,5,Model2_EQD_CH2,1648.222971,69.09619338,12,Model2_EQD_CH3,,5,Model2_EQC_CH4,Model1_EQC_CH1,,-1214.228224,,,13,9,Model2_EQE_CH1,,1919.315601,2111.986694,,11,Model2_EQA_CH4,Model1_EQE_CH2,,,322.4373424,,,Model1_EQE_CH1,,2192.457366,2197.77255,8,8,Model1_EQB_CH2,Model2_EQA_CH4,2894.31662,2250.212567,1371.288552,,9,,73.8,4.1,8.1,9.5,2.1,2.4,40,310,122,71,140
L205W02,Model2_EQB_CH2,1310.309303,800.4353567,2427.700763,,Model1_EQE_CH2,948.2059139,,Model2_EQE_CH4,Model2_EQB_CH1,Model2_EQA_CH3,,,2529.401128,10,,Model2_EQD_CH4,2467.90139,,2667.020963,15,,13,Model2_EQD_CH1,Model2_EQD_CH4,,1967.215182,,,,8,Model2_EQC_CH1,Model1_EQD_CH4,Model2_EQC_CH3,,683.3139012,,,,Model1_EQD_CH1,2142.507142,707.6496966,6,Model2_EQA_CH1,1635.436706,,,Model2_EQA_CH2,Model2_EQC_CH4,2773.680479,2506.447288,2383.932261,,11,8,Model1_EQC_CH3,Model1_EQC_CH1,Model2_EQD_CH1,2041.725724,745.624984,20,,3,Model2_EQE_CH1,Model2_EQC_CH4,,,10,Model1_EQD_CH2,2191.225933,,9,Model1_EQB_CH1,1981.177732,401.1604354,,12,,13,Model1_EQB_CH1,948.0153185,2243.744483,21,,Model1_EQC_CH1,1797.225079,473.743924,,12,6,Model2_EQD_CH3,Model1_EQC_CH3,,7,15,Model2_EQD_CH2,Model2_EQC_CH1,Model1_EQC_CH4,1664.081655,,,12,Model1_EQE_CH3,,1887.871574,,,7,Model1_EQC_CH3,Model1_EQA_CH2,2377.522186,,,Model2_EQA_CH2,Model1_EQC_CH4,Model2_EQC_CH4,,,,Model2_EQE_CH2,Model2_EQB_CH4,Model1_EQE_CH2,,,,Model2_EQA_CH2,Model1_EQB_CH4,258.2340105,,,15,Model2_EQA_CH4,885.9143937,,,Model2_EQD_CH2,,85.47737918,,Model2_EQD_CH3,,,Model2_EQC_CH4,Model1_EQC_CH1,1249.40091,1363.03483,1308.258615,,9,,Model2_EQC_CH1,335.8040441,1976.318544,,,,Model1_EQB_CH4,Model1_EQE_CH2,1039.842747,786.5281738,404.600502,12,11,Model1_EQE_CH1,1486.659795,2378.439086,2337.929706,10,15,Model2_EQE_CH1,Model2_EQD_CH4,,2223.037229,,9,11,,86.8,1.2,1.5,1.6,2,6.9,50,266,112,73,151
L205W03,Model2_EQB_CH2,,,2480.725776,,Model1_EQE_CH2,890.6821191,7,Model1_EQE_CH4,Model2_EQB_CH1,Model1_EQE_CH4,,,2377.242429,8,15,Model2_EQD_CH4,3016.482259,,2663.578052,,7,10,Model1_EQD_CH1,Model2_EQD_CH3,,1705.632068,,8,14,7,Model2_EQC_CH1,Model2_EQB_CH1,Model1_EQC_CH4,,704.682793,,,10,Model1_EQD_CH1,2002.373039,,7,Model2_EQB_CH4,,918.9176243,,Model2_EQC_CH4,Model2_EQE_CH2,2763.542647,2391.138971,,,12,,Model1_EQC_CH3,Model2_EQB_CH2,Model2_EQD_CH1,,827.7503732,,,11,Model2_EQE_CH1,Model2_EQC_CH4,,,11,Model1_EQD_CH2,2540.882178,,6,Model1_EQB_CH1,2053.207915,,2926.818475,9,10,13,Model1_EQB_CH1,,2508.58251,,15,Model1_EQC_CH1,1804.779231,423.8877506,11,,8,Model1_EQB_CH3,Model1_EQC_CH3,1301.468539,,16,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQE_CH3,1840.589666,8,,,Model1_EQE_CH3,1547.929329,1718.873426,,,,Model1_EQC_CH3,Model1_EQA_CH2,,12,,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,2055.281178,8,9,Model2_EQE_CH2,Model2_EQA_CH3,Model1_EQE_CH2,,1616.419111,,Model2_EQA_CH2,Model1_EQB_CH4,322.895253,730.8890289,1349.567904,,Model2_EQA_CH4,,,,Model2_EQD_CH2,,,9,Model2_EQD_CH3,,11,Model2_EQC_CH4,Model1_EQC_CH1,1036.841676,1483.819042,,,,12,Model2_EQB_CH1,345.33153,,2294.825386,,,Model2_EQA_CH4,Model1_EQE_CH2,,,386.3873016,13,,Model1_EQE_CH1,1591.832742,2124.63712,2081.392845,11,4,Model1_EQB_CH2,Model2_EQD_CH4,2386.118789,2948.768716,,,,2,79.8,1.9,4.1,7.5,2.3,4.4,53,294,130,87,157
L205W04,Model2_EQB_CH2,1834.472529,,2418.92087,,Model1_EQE_CH2,1019.166908,10,Model1_EQE_CH4,Model2_EQB_CH1,Model1_EQB_CH4,,132.4350544,2817.33758,,14,Model2_EQD_CH4,,1238.618054,,,11,,Model2_EQD_CH4,Model2_EQD_CH4,2068.538757,1190.476184,2904.452357,,11,14,Model2_EQC_CH1,Model1_EQD_CH4,Model2_EQC_CH3,,800.4609693,,,7,Model1_EQD_CH1,,620.8890331,,Model2_EQB_CH4,1403.43125,,15,Model2_EQA_CH2,Model1_EQE_CH3,,2487.875118,2438.559198,,13,5,Model1_EQC_CH3,Model1_EQC_CH1,Model2_EQD_CH1,,,,,8,Model2_EQE_CH1,Model2_EQC_CH4,,,,Model1_EQD_CH2,2356.794142,,,Model1_EQB_CH1,,281.6620243,3367.803545,,9,,Model1_EQB_CH1,,,6,,Model1_EQC_CH1,1961.103348,,15,,,Model1_EQB_CH3,Model1_EQC_CH3,,11,14,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH4,1744.854314,11,,9,Model1_EQE_CH3,,1292.349127,127.5242531,,,Model1_EQC_CH3,Model1_EQA_CH2,2024.132769,7,,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,3182.572415,16,,Model2_EQE_CH2,Model2_EQB_CH4,Model1_EQE_CH2,,1456.389683,,Model2_EQA_CH2,Model1_EQB_CH4,327.1906927,698.215108,1229.649443,15,Model2_EQA_CH4,,,,Model2_EQB_CH3,1838.501818,84.45000465,20,Model2_EQD_CH3,112.0391821,13,Model2_EQC_CH4,Model1_EQC_CH1,1303.834063,,,7,,,Model2_EQB_CH1,,1790.046233,,,15,Model2_EQA_CH4,Model1_EQE_CH2,1212.30281,789.1993501,438.4192669,11,7,Model1_EQE_CH1,1383.238863,2502.062672,2071.172825,,12,Model1_EQC_CH1,Model2_EQD_CH4,2592.371882,2682.227108,1498.243016,12,,5,74.3,0.6,7.2,8.4,4.6,4.9,63,302,112,82,142
L205W05,Model2_EQA_CH2,,3042.502082,,14,Model1_EQE_CH2,,,Model1_EQE_CH4,Model2_EQB_CH1,Model2_EQA_CH3,1702.32681,,3156.458199,9,11,Model2_EQD_CH4,2273.276996,1354.305271,1945.669483,12,,15,Model2_EQD_CH1,Model2_EQD_CH4,1726.936373,1664.277404,2575.796938,15,3,8,Model2_EQC_CH1,Model1_EQD_CH4,Model1_EQA_CH4,1623.433759,696.3284971,,8,12,Model1_EQD_CH1,,565.4891514,,Model2_EQB_CH4,1548.719888,,,Model2_EQA_CH2,Model2_EQE_CH4,,2233.257319,2402.188807,,9,6,Model1_EQC_CH3,Model1_EQC_CH1,Model2_EQD_CH1,,786.0964893,,5,8,Model1_EQB_CH4,Model2_EQC_CH4,,10,7,Model1_EQD_CH2,1999.072053,1339.721901,,Model1_EQE_CH4,1686.373059,396.8120089,,,10,,Model1_EQB_CH1,1055.383943,2564.84668,,,Model1_EQC_CH1,,,,11,,Model1_EQB_CH3,Model2_EQE_CH1,,,,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH4,1897.673878,,9,,Model1_EQE_CH3,,1670.450656,123.5755815,12,9,Model1_EQC_CH3,Model1_EQA_CH2,2002.455042,,11,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,2724.069662,9,18,Model2_EQB_CH4,Model2_EQB_CH4,Model1_EQE_CH2,,,,Model2_EQA_CH2,Model1_EQB_CH4,385.7692633,,1485.990653,,Model2_EQA_CH4,799.7058671,,7,Model2_EQD_CH2,2197.890831,69.51417294,12,Model2_EQD_CH3,,12,Model2_EQC_CH4,Model1_EQC_CH1,,1317.472697,1124.285824,,,,Model2_EQA_CH1,,,2052.72029,12,,Model2_EQA_CH4,Model1_EQE_CH2,1215.195105,824.8810825,336.8228899,,6,Model1_EQE_CH1,,,2546.644396,10,,Model1_EQB_CH2,Model2_EQC_CH4,,2329.657734,1280.086608,8,,7,83.7,2.1,4.1,7.2,0.1,2.8,54,307,134,88,160
L205W06,Model2_EQC_CH2,1788.272354,836.5808617,2657.266061,,Model2_EQD_CH1,959.73681,14,Model1_EQE_CH4,Model2_EQB_CH1,Model2_EQA_CH3,,142.3640125,2084.050212,4,6,Model2_EQD_CH4,2644.481357,1123.799161,2142.823655,3,14,8,Model2_EQD_CH1,Model2_EQD_CH4,1998.683203,,2577.901943,,,,Model2_EQC_CH1,Model1_EQD_CH4,Model2_EQC_CH3,1199.3341,,,4,,Model1_EQD_CH1,2458.589698,,16,Model2_EQD_CH4,1875.519143,857.0770822,,Model2_EQB_CH2,Model2_EQE_CH2,3162.934955,2134.492318,,12,,,Model2_EQD_CH2,Model1_EQC_CH1,Model2_EQD_CH1,2495.51629,,,8,,Model2_EQC_CH3,Model2_EQC_CH4,2722.423905,,10,Model2_EQA_CH3,2507.189622,1425.485479,12,Model1_EQB_CH1,,367.4691128,2836.180949,,,5,Model1_EQA_CH3,1037.25262,,10,,Model1_EQC_CH1,1738.684064,,10,4,,Model1_EQA_CH1,Model1_EQC_CH3,1116.408912,11,,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH4,,,3,14,Model1_EQE_CH3,,1695.832642,105.7592446,8,9,Model1_EQC_CH3,Model1_EQA_CH2,,,,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,2685.261073,4,,Model2_EQE_CH2,Model2_EQB_CH4,Model1_EQE_CH2,,1883.647078,,Model2_EQA_CH2,Model1_EQB_CH4,318.284047,673.3792999,1425.458238,,Model2_EQA_CH4,767.5231003,1669.062592,11,Model2_EQD_CH2,1555.615533,,7,Model2_EQD_CH1,118.301484,,Model2_EQC_CH4,Model1_EQC_CH1,1216.138411,,1223.182049,8,,8,Model2_EQB_CH1,435.1601131,2282.2171,,8,10,Model1_EQC_CH3,Model1_EQE_CH2,1126.802823,,321.0760529,11,,Model2_EQC_CH3,1210.322241,2516.497964,2010.407473,7,11,Model1_EQB_CH2,Model2_EQD_CH4,3662.812756,2489.830597,1134.829144,11,10,,80.1,7.7,6.1,0.9,1.3,3.9,49,270,121,79,148
L205W07,Model2_EQB_CH2,,1080.526739,,8,Model1_EQE_CH2,,9,Model1_EQE_CH4,Model2_EQB_CH1,Model2_EQA_CH3,,129.0613013,2408.752188,,12,Model2_EQD_CH4,2484.569346,1321.078579,2563.37556,,10,,Model2_EQD_CH1,Model2_EQE_CH2,,,3023.313734,9,,10,Model2_EQC_CH1,Model1_EQD_CH4,Model2_EQC_CH3,,,133.6363111,,13,Model2_EQA_CH2,2542.605138,,10,Model2_EQB_CH4,1795.715586,1002.428668,15,Model2_EQA_CH2,Model2_EQA_CH4,,1957.690874,2659.057885,9,,13,Model1_EQC_CH3,Model1_EQC_CH1,Model1_EQC_CH3,2451.477993,660.1597565,13,13,11,Model2_EQE_CH1,Model2_EQC_CH4,,12,,Model1_EQD_CH2,,1375.988489,12,Model1_EQB_CH1,,317.2492683,,10,13,,Model1_EQB_CH1,991.1696069,,13,,Model1_EQA_CH2,,,,6,11,Model1_EQB_CH3,Model1_EQC_CH3,1152.455737,,12,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH4,1926.859235,10,,10,Model1_EQE_CH3,1684.524338,,113.9270535,8,,Model1_EQB_CH4,Model1_EQA_CH2,6794.476079,11,7,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,3009.506673,,7,Model2_EQE_CH2,Model2_EQB_CH2,Model1_EQE_CH2,3025.778402,1568.262155,8,Model2_EQA_CH2,Model1_EQB_CH4,359.6607662,579.4287813,1154.486178,10,Model2_EQA_CH4,783.4977926,,7,Model2_EQD_CH2,1475.094554,,,Model2_EQC_CH1,,,Model2_EQC_CH4,Model1_EQC_CH1,996.9542954,1157.924003,,10,9,6,Model1_EQE_CH3,,,2822.932309,,,Model2_EQA_CH4,Model1_EQE_CH2,1030.67654,710.2382502,358.9037919,,,Model1_EQE_CH1,,2249.462596,2585.466682,,9,Model1_EQB_CH2,Model2_EQD_CH4,3535.427613,,1466.264694,,9,,85.3,2.1,1.9,4.1,0.1,6.5,45,289,109,78,129
L205W08,Model2_EQB_CH2,,831.098232,2716.70676,,Model2_EQA_CH4,1191.554675,,Model1_EQE_CH4,Model2_EQB_CH1,Model2_EQA_CH3,1988.782132,146.5205235,,,,Model1_EQB_CH4,2653.860894,1452.06812,,7,13,,Model2_EQD_CH1,Model2_EQD_CH1,,1595.752488,2878.973912,8,7,10,Model2_EQC_CH1,Model1_EQD_CH4,Model2_EQC_CH3,1447.893101,,130.0015965,9,,Model2_EQD_CH1,,589.4966296,,Model2_EQB_CH4,,,,Model2_EQA_CH2,Model2_EQE_CH2,,2091.636894,2571.063274,17,,,Model1_EQC_CH3,Model1_EQC_CH1,Model2_EQD_CH1,2133.068621,807.4566378,,,14,Model2_EQE_CH1,Model2_EQC_CH4,,,,Model1_EQD_CH2,2152.946846,,17,Model1_EQB_CH1,,,,,7,10,Model1_EQB_CH1,927.6562243,,9,,Model1_EQC_CH1,,495.3132547,,,,Model1_EQB_CH3,Model1_EQC_CH3,,,,Model2_EQD_CH2,Model1_EQD_CH1,Model1_EQC_CH4,1793.735165,7,,8,Model2_EQB_CH4,1268.916123,1621.336908,,,,Model1_EQC_CH3,Model1_EQC_CH2,2146.658366,10,13,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,2438.010302,,,Model2_EQE_CH2,Model2_EQB_CH4,Model1_EQE_CH2,,1832.356044,,Model2_EQA_CH2,Model1_EQD_CH2,318.1432532,673.1528595,,,Model2_EQA_CH4,963.3709503,,8,Model2_EQD_CH2,,80.9167967,,Model2_EQD_CH3,110.3459185,,Model2_EQC_CH4,Model1_EQC_CH1,1074.361156,1289.074737,1249.478365,6,,6,Model2_EQB_CH1,376.9310967,2303.784981,,6,5,Model2_EQA_CH2,Model2_EQC_CH3,,937.0705916,,,11,Model1_EQE_CH1,1331.483024,2251.053493,2290.979363,12,,Model1_EQB_CH2,Model2_EQD_CH4,3129.390213,,1392.568504,,9,,87.5,3.3,1.2,2.7,0.2,5.1,51,281,131,82,175
L205W09,Model1_EQB_CH4,,905.4059309,,,Model1_EQE_CH2,,,Model1_EQE_CH4,Model2_EQB_CH1,Model2_EQA_CH3,,158.6667409,,,,Model2_EQD_CH4,2078.500518,,2309.167673,,,9,Model2_EQE_CH4,Model2_EQD_CH4,1834.702558,,2930.966609,,,,Model2_EQC_CH1,Model1_EQD_CH4,Model2_EQC_CH3,1434.129048,,151.6281291,,,Model1_EQD_CH1,,,,Model2_EQB_CH4,1954.316319,994.3301965,,Model2_EQA_CH2,Model2_EQE_CH2,,1864.712215,2811.334933,,,,Model1_EQC_CH3,Model2_EQB_CH2,Model1_EQD_CH3,2136.206864,854.3773767,5,,11,Model2_EQE_CH1,Model2_EQC_CH4,2365.099721,4,,Model1_EQD_CH2,2298.187531,,15,Model1_EQB_CH1,,397.1308471,2521.090408,6,15,,Model1_EQE_CH1,950.225851,2908.216544,10,2,Model1_EQD_CH3,2081.782034,483.278632,,,,Model1_EQB_CH3,Model1_EQD_CH2,,,7,Model2_EQD_CH2,Model1_EQE_CH4,Model1_EQC_CH4,,6,,,Model1_EQE_CH3,1272.450291,,115.7706766,15,6,Model1_EQC_CH3,Model1_EQA_CH2,2141.06266,13,7,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,,4,8,Model2_EQE_CH2,Model1_EQD_CH1,Model1_EQE_CH2,,,5,Model2_EQA_CH2,Model1_EQB_CH4,,619.8931953,,,Model2_EQC_CH2,938.2998607,1655.113425,10,Model2_EQE_CH1,1914.583403,76.31969306,13,Model2_EQD_CH3,132.4591203,13,Model2_EQC_CH4,Model2_EQC_CH1,1107.871454,1259.592682,1117.824861,16,,14,Model2_EQB_CH1,268.5050018,1925.35753,2339.471706,9,,Model2_EQA_CH4,Model2_EQB_CH4,1306.294497,940.2969335,276.8343992,,,Model1_EQE_CH1,,2081.824105,2549.246343,,10,Model1_EQB_CH2,Model2_EQD_CH4,,2663.664613,,11,,8,73.5,5,5.4,7.4,5.4,3.3,48,296,123,81,143
L205W10,Model2_EQB_CH2,,905.6382283,2262.834363,10,Model1_EQE_CH2,971.5988927,16,Model1_EQE_CH4,Model1_EQC_CH1,Model2_EQA_CH3,,126.1583796,,,14,Model2_EQD_CH4,2612.154473,,,,,10,Model2_EQD_CH1,Model2_EQD_CH4,,,3054.630649,8,,,Model2_EQC_CH1,Model1_EQD_CH4,Model2_EQA_CH1,,,131.7821547,,,Model1_EQD_CH1,,418.6470868,,Model2_EQB_CH4,,,,Model2_EQA_CH2,Model2_EQE_CH2,,2731.343616,,7,,,Model1_EQC_CH3,Model1_EQC_CH1,Model2_EQD_CH1,2234.402006,702.145622,6,9,11,Model2_EQE_CH1,Model2_EQC_CH4,2714.492134,,,Model2_EQB_CH4,2324.017442,1130.351587,10,Model1_EQB_CH1,2003.934463,373.9815251,2548.725068,,9,,Model1_EQB_CH1,,2823.530421,7,11,Model1_EQC_CH1,,471.8538629,,,18,Model1_EQB_CH3,Model1_EQC_CH3,1492.149901,14,,Model2_EQA_CH3,Model1_EQE_CH4,Model1_EQC_CH4,,,,13,Model1_EQE_CH3,1473.908263,1800.628332,145.0486438,,,Model1_EQC_CH3,Model1_EQA_CH2,5674.479047,8,14,Model2_EQA_CH2,Model1_EQC_CH4,Model1_EQA_CH3,2326.259275,,11,Model1_EQD_CH4,Model2_EQB_CH4,Model1_EQE_CH2,2720.443161,,,Model2_EQA_CH2,Model1_EQB_CH4,,572.0479409,1451.279014,,Model2_EQA_CH4,,,7,Model1_EQA_CH1,,,12,Model2_EQD_CH3,,10,Model2_EQC_CH4,Model1_EQC_CH1,1185.365207,1108.015482,1171.087466,,6,12,Model2_EQD_CH3,352.4941716,,2327.751315,,11,Model2_EQA_CH4,Model2_EQE_CH4,,894.9127009,,8,,Model1_EQE_CH1,1365.048014,1768.591111,,,,Model1_EQB_CH2,Model2_EQD_CH4,,2744.07151,,,7,,82.2,1.4,1.8,7.4,2.4,4.8,57,279,136,66,179
