Lot_Wafer_ID,Step1_R1,Step1_R2,Step1_R3,Step1_EQ,Step2_R1,Step2_EQ,Step3_R1,Step3_D1,Step3_EQ,Step4_R1,Step4_R2,Step4_R3,Step4_EQ,Step5_R1,Step5_R2,Step5_EQ,Step6_R1,Step6_EQ,Step7_R1,Step7_D1,Step7_EQ,Step8_R1,Step8_EQ,Step9_R1,Step9_R2,Step9_R3,Step9_EQ,Step10_R1,Step10_D1,Step10_EQ,Step11_R1,Step11_R2,Step11_R3,Step11_EQ,Step12_R1,Step12_R2,Step12_R3,Step12_D1,Step12_EQ,Step13_R1,Step13_R2,Step13_R3,Step13_D1,Step13_EQ,Step14_R1,Step14_EQ,Step15_R1,Step15_R2,Step15_R3,Step15_EQ,Step16_R1,Step16_R2,Step16_EQ,Step17_R1,Step17_EQ,Step18_R1,Step18_D1,Step18_EQ,Step19_R1,Step19_D1,Step19_EQ,Step20_R1,Step20_D1,Step20_EQ,Step21_R1,Step21_D1,Step21_EQ,Step22_R1,Step22_R2,Step22_R3,Step22_EQ,Step23_R1,Step23_R2,Step23_R3,Step23_EQ,Step24_R1,Step24_EQ,Step25_R1,Step25_R2,Step25_R3,Step25_EQ,Step26_R1,Step26_EQ,Step27_R1,Step27_R2,Step27_R3,Step27_EQ,Step28_R1,Step28_R2,Step28_R3,Step28_EQ,Step29_R1,Step29_R2,Step29_R3,Step29_D1,Step29_EQ,Step30_R1,Step30_R2,Step30_R3,Step30_EQ,Y,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
L266W21,901.1546028,2325.50742,,Step1_Model1_EQC_CH2,2301.382864,Step2_Model2_EQB_CH3,2524.073255,11,Step3_Model2_EQD_CH1,,717.6972104,855.4666645,Step4_Model2_EQA_CH3,,1054.982551,Step5_Model1_EQB_CH1,979.3925969,Step6_Model1_EQB_CH1,,17,Step7_Model1_EQA_CH3,1562.353175,Step8_Model1_EQC_CH3,731.4650148,1970.126312,,Step9_Model2_EQD_CH1,762.6789618,13,Step10_Model1_EQB_CH1,,,595.257584,Step11_Model1_EQB_CH2,2199.016239,,1058.12806,11,Step12_Model1_EQD_CH4,,830.2877229,725.6582504,9,Step13_Model2_EQC_CH4,2386.282048,Step14_Model2_EQC_CH2,,,1773.438092,Step15_Model2_EQC_CH1,857.8365144,,Step16_Model2_EQC_CH1,1720.296527,Step17_Model2_EQD_CH4,2302.19078,7,Step18_Model1_EQC_CH2,,,Step19_Model2_EQA_CH4,797.6154309,9,Step20_Model1_EQD_CH4,2493.742656,,Step21_Model1_EQC_CH2,,2526.576287,661.2163424,Step22_Model1_EQC_CH1,2419.98761,818.4397778,,Step23_Model2_EQA_CH1,1608.50956,Step24_Model2_EQA_CH2,848.6401688,,,Step25_Model2_EQD_CH3,2161.233986,Step26_Model1_EQA_CH4,1756.161424,,934.0442513,Step27_Model1_EQA_CH4,1858.805326,,,Step28_Model1_EQD_CH3,618.3701975,1294.32629,1653.237814,11,Step29_Model2_EQB_CH2,2591.251219,1220.552023,1467.238113,Step30_Model2_EQB_CH3,0,38,34.8,36.6,37.9,33.7,20,55,387,207,6
L266W22,849.6622276,,1671.160948,Step1_Model1_EQC_CH3,2265.390097,Step2_Model2_EQB_CH2,,,Step3_Model2_EQD_CH1,,,745.7321321,Step4_Model2_EQA_CH2,1088.418181,,Step5_Model1_EQB_CH4,1021.082769,Step6_Model1_EQB_CH4,1975.818663,,Step7_Model1_EQA_CH2,,Step8_Model1_EQC_CH1,702.0483792,,2274.094694,Step9_Model2_EQD_CH2,760.8149415,5,Step10_Model1_EQB_CH1,1429.017239,688.3381811,,Step11_Model1_EQB_CH3,,2187.259899,1083.238607,9,Step12_Model1_EQD_CH2,1155.902597,775.2831374,747.8178083,,Step13_Model2_EQC_CH1,2158.184654,Step14_Model2_EQC_CH1,2400.817938,764.81528,,Step15_Model2_EQC_CH4,947.7515222,1095.159618,Step16_Model2_EQC_CH4,1954.26127,Step17_Model2_EQD_CH3,2464.736246,11,Step18_Model1_EQC_CH1,1062.798902,,Step19_Model2_EQA_CH3,795.9043783,11,Step20_Model1_EQD_CH4,2137.664968,5,Step21_Model1_EQC_CH1,,,618.9260778,Step22_Model1_EQC_CH1,2331.748202,948.663394,1225.095111,Step23_Model2_EQA_CH3,,Step24_Model2_EQA_CH4,,1789.400064,,Step25_Model2_EQD_CH4,2091.046543,Step26_Model1_EQA_CH1,,1779.185947,,Step27_Model1_EQA_CH4,1812.608517,1727.605809,2398.988083,Step28_Model1_EQD_CH3,,1375.562825,1995.531673,,Step29_Model2_EQB_CH4,,1225.634384,1497.22867,Step30_Model2_EQB_CH4,0,31.9,31.4,25.2,32,29.7,105,621,5,180,698
L266W23,788.0860404,2613.52749,1603.582439,Step1_Model1_EQC_CH2,2278.878458,Step2_Model2_EQB_CH1,,10,Step3_Model2_EQD_CH2,1007.047453,636.5963925,805.1362747,Step4_Model2_EQA_CH4,,966.1694621,Step5_Model1_EQB_CH4,1007.900569,Step6_Model1_EQB_CH2,2065.330406,14,Step7_Model1_EQA_CH2,1666.174731,Step8_Model1_EQC_CH3,,,,Step9_Model2_EQD_CH4,726.3083018,,Step10_Model1_EQB_CH3,,638.3819151,,Step11_Model1_EQB_CH1,2105.911567,1951.630504,960.2034051,,Step12_Model1_EQD_CH3,,814.2020325,725.1618197,9,Step13_Model2_EQC_CH3,2278.635129,Step14_Model2_EQC_CH4,2292.646929,,,Step15_Model2_EQC_CH4,945.1369127,1286.115908,Step16_Model2_EQC_CH1,1798.635992,Step17_Model2_EQD_CH4,2175.742878,12,Step18_Model1_EQC_CH2,1063.983844,,Step19_Model2_EQA_CH1,902.640785,,Step20_Model1_EQD_CH3,2324.260047,9,Step21_Model1_EQC_CH1,2048.636374,2569.269868,589.0013717,Step22_Model1_EQC_CH4,,861.0109812,1232.646128,Step23_Model2_EQA_CH1,,Step24_Model2_EQA_CH1,,1837.736924,,Step25_Model2_EQD_CH2,,Step26_Model1_EQA_CH4,,1776.864934,924.32947,Step27_Model1_EQA_CH3,,,,Step28_Model1_EQD_CH2,,1259.599361,1829.214571,10,Step29_Model2_EQB_CH4,,1180.737911,1466.846877,Step30_Model2_EQB_CH1,5.7,17.2,22.2,16.5,20.7,17.7,4,651,11,666,116
L266W24,,2503.818375,1539.680524,Step1_Model1_EQC_CH3,,Step2_Model2_EQB_CH2,2423.970979,7,Step3_Model2_EQD_CH4,,682.6317805,846.509521,Step4_Model2_EQA_CH4,972.2008535,1104.25793,Step5_Model1_EQB_CH1,1071.384723,Step6_Model1_EQB_CH1,2023.999256,,Step7_Model1_EQA_CH4,,Step8_Model1_EQC_CH4,,,2349.050823,Step9_Model2_EQD_CH3,789.7680083,,Step10_Model1_EQB_CH4,1420.838044,720.3064374,615.9841162,Step11_Model1_EQB_CH4,2132.624117,1957.799905,1094.776692,8,Step12_Model1_EQD_CH4,1186.256187,743.8326858,641.2295121,7,Step13_Model2_EQC_CH2,,Step14_Model2_EQC_CH3,,,2057.806542,Step15_Model2_EQC_CH4,,,Step16_Model2_EQC_CH4,,Step17_Model2_EQD_CH4,2488.235005,11,Step18_Model1_EQC_CH2,976.7797823,,Step19_Model2_EQA_CH2,898.6823505,7,Step20_Model1_EQD_CH1,2346.454266,7,Step21_Model1_EQC_CH2,2022.376149,,675.7765509,Step22_Model1_EQC_CH2,2474.543755,,1178.974643,Step23_Model2_EQA_CH1,1598.913363,Step24_Model2_EQA_CH1,941.2040662,2030.128266,,Step25_Model2_EQD_CH1,2268.508849,Step26_Model1_EQA_CH2,1594.669546,1700.711222,937.149432,Step27_Model1_EQA_CH3,1999.317065,1452.932581,,Step28_Model1_EQD_CH3,,1366.501694,,,Step29_Model2_EQB_CH3,2538.871204,1179.286596,,Step30_Model2_EQB_CH3,0,22.3,23.6,20.9,20.5,18,281,617,5,83,106
L266W25,835.1019216,2394.412521,1494.835494,Step1_Model1_EQC_CH3,2438.010508,Step2_Model2_EQB_CH4,,15,Step3_Model2_EQD_CH1,897.2599697,622.2103293,835.8819802,Step4_Model2_EQA_CH2,962.0957918,970.2669118,Step5_Model1_EQB_CH3,1077.644661,Step6_Model1_EQB_CH2,,,Step7_Model1_EQA_CH1,1666.314601,Step8_Model1_EQC_CH3,,2045.916824,2297.659588,Step9_Model2_EQD_CH4,750.3793404,9,Step10_Model1_EQB_CH2,1458.247527,649.5313756,624.9279755,Step11_Model1_EQB_CH2,2058.277233,2063.381816,,12,Step12_Model1_EQD_CH3,1166.352384,793.2390867,731.0278808,,Step13_Model2_EQC_CH1,2268.535907,Step14_Model2_EQC_CH3,1995.86272,683.1802688,1860.519524,Step15_Model2_EQC_CH2,933.4554317,1126.226297,Step16_Model2_EQC_CH4,1883.194895,Step17_Model2_EQD_CH4,2561.45445,6,Step18_Model1_EQC_CH3,,,Step19_Model2_EQA_CH2,883.9483029,,Step20_Model1_EQD_CH3,2328.828053,9,Step21_Model1_EQC_CH2,2047.638434,,640.2697349,Step22_Model1_EQC_CH1,2415.238825,,1217.593732,Step23_Model2_EQA_CH4,,Step24_Model2_EQA_CH1,,2028.805063,1182.102016,Step25_Model2_EQD_CH3,2336.006212,Step26_Model1_EQA_CH3,1508.366442,1842.524863,872.7304956,Step27_Model1_EQA_CH1,,,2449.423503,Step28_Model1_EQD_CH4,603.5828924,1222.605298,,9,Step29_Model2_EQB_CH3,2333.203767,1259.524914,,Step30_Model2_EQB_CH1,0,24,22.1,19.5,20.8,19.2,171,0,10,23,1
L267W01,837.4399081,2383.878103,1569.922616,Step1_Model1_EQD_CH3,,Step2_Model2_EQB_CH2,,9,Step3_Model1_EQC_CH3,921.2432632,668.4570657,,Step4_Model1_EQA_CH2,1011.386159,,Step5_Model1_EQD_CH4,1056.746753,Step6_Model1_EQA_CH3,,20,Step7_Model1_EQB_CH4,,Step8_Model1_EQB_CH2,,1863.29778,,Step9_Model2_EQB_CH1,791.1936616,11,Step10_Model1_EQB_CH3,1507.023947,672.7303299,623.1819074,Step11_Model2_EQB_CH1,2160.264728,2199.849605,,,Step12_Model1_EQB_CH2,1224.466481,790.0319178,658.4503107,9,Step13_Model2_EQA_CH3,2386.903245,Step14_Model2_EQA_CH1,2081.873981,,1891.298205,Step15_Model1_EQA_CH3,815.9558525,1141.865162,Step16_Model2_EQD_CH1,1951.021394,Step17_Model1_EQB_CH4,2348.871031,13,Step18_Model1_EQC_CH1,981.306215,,Step19_Model2_EQA_CH1,,9,Step20_Model1_EQD_CH2,2168.482505,,Step21_Model2_EQB_CH1,2037.753909,,634.3106138,Step22_Model1_EQD_CH1,,886.4156721,1222.612982,Step23_Model2_EQC_CH4,1541.773299,Step24_Model2_EQC_CH4,944.8178681,1797.625244,1241.48863,Step25_Model1_EQB_CH2,2113.122378,Step26_Model1_EQC_CH3,,1596.11983,999.4603182,Step27_Model1_EQC_CH4,,1727.273968,,Step28_Model1_EQD_CH3,641.4971845,1339.086476,1860.949627,,Step29_Model2_EQC_CH3,,1270.675064,1578.947297,Step30_Model2_EQC_CH2,0,36.6,33.7,32.2,35.1,32.1,48,280,158,89,39
L267W02,812.5642138,2603.391318,,Step1_Model1_EQD_CH3,2337.267647,Step2_Model2_EQB_CH2,2289.292664,,Step3_Model1_EQC_CH3,979.9797552,650.2202937,780.9315241,Step4_Model1_EQA_CH4,951.2189515,1083.631012,Step5_Model1_EQD_CH4,966.3185451,Step6_Model1_EQA_CH4,2055.756197,17,Step7_Model1_EQB_CH3,1685.132756,Step8_Model1_EQB_CH3,,1880.292431,,Step9_Model2_EQB_CH3,760.5483514,11,Step10_Model1_EQB_CH3,1382.879764,690.3385456,582.5933936,Step11_Model2_EQB_CH1,,2104.124102,1087.156533,,Step12_Model1_EQB_CH2,,,651.4441708,14,Step13_Model2_EQA_CH1,2394.69274,Step14_Model2_EQA_CH4,2084.632169,,1884.696632,Step15_Model1_EQA_CH4,,1175.841946,Step16_Model2_EQD_CH3,,Step17_Model1_EQB_CH3,2557.041487,,Step18_Model1_EQC_CH2,1039.771441,6,Step19_Model2_EQA_CH3,,,Step20_Model1_EQD_CH4,,8,Step21_Model2_EQB_CH1,2060.347572,2303.318851,,Step22_Model1_EQD_CH1,,1009.185631,,Step23_Model2_EQC_CH3,1490.349484,Step24_Model2_EQC_CH3,,,1304.945785,Step25_Model1_EQB_CH2,2201.797644,Step26_Model1_EQC_CH1,,1763.821224,,Step27_Model1_EQC_CH4,2093.628141,1636.623065,2271.866667,Step28_Model1_EQD_CH3,,1330.982905,,14,Step29_Model2_EQC_CH2,,,,Step30_Model2_EQC_CH2,0,24.8,29.3,25.3,26.1,24.8,61,870,125,0,96
L267W03,795.8239437,4091.562564,,Step1_Model1_EQD_CH2,,Step2_Model2_EQB_CH1,2324.888575,9,Step3_Model1_EQC_CH3,,727.1291943,830.5250401,Step4_Model1_EQA_CH2,960.0870613,1005.968271,Step5_Model1_EQD_CH1,1093.80667,Step6_Model1_EQA_CH1,2054.075483,10,Step7_Model1_EQB_CH3,1688.88941,Step8_Model1_EQB_CH2,,1797.300585,2194.098928,Step9_Model2_EQB_CH3,768.9252151,12,Step10_Model1_EQB_CH3,1528.906129,662.2594682,579.2412531,Step11_Model2_EQB_CH4,2266.435999,2232.469512,,,Step12_Model1_EQB_CH3,1116.721347,792.3895746,771.866812,,Step13_Model2_EQA_CH1,,Step14_Model2_EQA_CH2,,739.9427636,,Step15_Model1_EQA_CH1,860.6463022,1203.365674,Step16_Model2_EQD_CH4,,Step17_Model1_EQB_CH1,,,Step18_Model1_EQC_CH3,1027.485964,,Step19_Model2_EQA_CH2,768.9995242,10,Step20_Model1_EQD_CH4,2295.667755,7,Step21_Model2_EQB_CH3,,2467.157241,,Step22_Model1_EQD_CH3,2456.411424,858.8525085,1179.180986,Step23_Model2_EQC_CH2,1553.585064,Step24_Model2_EQC_CH2,,1912.211023,1165.26653,Step25_Model1_EQB_CH3,2482.556233,Step26_Model1_EQC_CH2,,1877.381553,965.1097556,Step27_Model1_EQC_CH2,1703.244849,1623.406441,,Step28_Model1_EQD_CH3,729.4389217,1391.929328,,12,Step29_Model2_EQC_CH2,2409.008025,,,Step30_Model2_EQC_CH1,0,33.7,33.9,31.8,33.1,32.2,41,16,2,23,287
L267W04,840.7683223,2506.392422,1598.676635,Step1_Model1_EQD_CH2,,Step2_Model2_EQB_CH2,2374.36025,,Step3_Model1_EQC_CH3,892.9001035,718.273135,775.4387892,Step4_Model1_EQA_CH4,,1101.379584,Step5_Model1_EQD_CH1,1121.392839,Step6_Model1_EQA_CH1,2143.606915,13,Step7_Model1_EQB_CH3,1781.19253,Step8_Model1_EQB_CH2,,2015.280928,2233.084632,Step9_Model2_EQB_CH2,759.8873593,6,Step10_Model1_EQB_CH1,1398.273011,687.4628208,,Step11_Model2_EQB_CH4,2014.362916,,,,Step12_Model1_EQB_CH3,1026.816535,765.4670141,700.621444,,Step13_Model2_EQA_CH3,2362.457981,Step14_Model2_EQA_CH2,2303.096289,719.375785,,Step15_Model1_EQA_CH4,897.5874031,,Step16_Model2_EQD_CH1,1891.747409,Step17_Model1_EQB_CH4,2082.13121,,Step18_Model1_EQC_CH4,968.4875335,,Step19_Model2_EQA_CH3,927.4386621,12,Step20_Model1_EQD_CH1,,,Step21_Model2_EQB_CH3,2043.47446,,,Step22_Model1_EQD_CH2,,912.9781627,1224.999678,Step23_Model2_EQC_CH3,,Step24_Model2_EQC_CH2,979.8008175,1940.497941,1075.771278,Step25_Model1_EQB_CH3,2317.446855,Step26_Model1_EQC_CH2,1698.443789,,930.0227632,Step27_Model1_EQC_CH2,2050.564999,1641.373522,,Step28_Model1_EQD_CH1,672.0325404,1395.086133,1777.240223,12,Step29_Model2_EQC_CH1,2373.299706,1317.877794,1482.40872,Step30_Model2_EQC_CH2,0,26.6,25.8,27.9,27.5,31.2,1,2,0,59,540
L267W05,804.2709455,2427.857581,1510.570419,Step1_Model1_EQD_CH3,2410.493644,Step2_Model2_EQB_CH2,,,Step3_Model1_EQC_CH4,1003.915754,,,Step4_Model1_EQA_CH3,919.8471555,1014.165233,Step5_Model1_EQD_CH2,1052.486893,Step6_Model1_EQA_CH2,2067.74209,,Step7_Model1_EQB_CH4,1761.491924,Step8_Model1_EQB_CH1,,1986.680413,2232.23627,Step9_Model2_EQB_CH2,807.5980667,,Step10_Model1_EQB_CH4,1472.900361,688.3594616,591.4403185,Step11_Model2_EQB_CH4,2018.337643,2027.72384,,8,Step12_Model1_EQB_CH2,1203.960809,,,7,Step13_Model2_EQA_CH2,,Step14_Model2_EQA_CH1,,728.5763908,1794.846685,Step15_Model1_EQA_CH2,820.5596687,1055.731668,Step16_Model2_EQD_CH4,,Step17_Model1_EQB_CH2,2157.366619,9,Step18_Model1_EQC_CH1,1052.906793,3,Step19_Model2_EQA_CH3,,11,Step20_Model1_EQD_CH1,2212.658558,7,Step21_Model2_EQB_CH1,1898.328358,,633.6867406,Step22_Model1_EQD_CH2,,947.3066893,,Step23_Model2_EQC_CH2,,Step24_Model2_EQC_CH3,,2078.169444,1202.781141,Step25_Model1_EQB_CH3,,Step26_Model1_EQC_CH4,,1802.471823,,Step27_Model1_EQC_CH4,,1719.311933,2309.795965,Step28_Model1_EQD_CH1,714.3492401,,1889.988464,10,Step29_Model2_EQC_CH4,2401.048894,,1645.9499,Step30_Model2_EQC_CH4,0,28.9,28.7,24.2,24.1,26.9,140,652,0,4,0
L267W06,,,,Step1_Model1_EQD_CH1,2192.439153,Step2_Model2_EQB_CH1,,10,Step3_Model1_EQC_CH3,935.5872189,715.4364017,757.8464569,Step4_Model1_EQA_CH4,,1044.054605,Step5_Model1_EQD_CH2,1018.000078,Step6_Model1_EQA_CH4,2117.678839,11,Step7_Model1_EQB_CH2,1678.179652,Step8_Model1_EQB_CH3,732.83951,1964.283282,2350.908599,Step9_Model2_EQB_CH3,735.7579227,,Step10_Model1_EQB_CH1,,703.984562,610.5427478,Step11_Model2_EQB_CH3,2117.855386,,1020.744833,,Step12_Model1_EQB_CH3,1232.022622,770.9820572,,12,Step13_Model2_EQA_CH3,2315.896912,Step14_Model2_EQA_CH2,1994.537589,680.2054555,1807.500819,Step15_Model1_EQA_CH4,,1175.610361,Step16_Model2_EQD_CH3,1716.65769,Step17_Model1_EQB_CH1,2385.349454,,Step18_Model1_EQC_CH4,988.5908793,,Step19_Model2_EQA_CH2,857.5542227,,Step20_Model1_EQD_CH1,2239.999423,11,Step21_Model2_EQB_CH4,1803.323338,,623.3321354,Step22_Model1_EQD_CH4,2565.97535,944.0096724,1071.554378,Step23_Model2_EQC_CH1,1682.096043,Step24_Model2_EQC_CH3,856.3428045,2050.006006,1085.275245,Step25_Model1_EQB_CH1,2164.06555,Step26_Model1_EQC_CH3,1771.590578,1839.309808,,Step27_Model1_EQC_CH3,1840.473902,1717.107248,2367.925021,Step28_Model1_EQD_CH3,682.3763317,,,6,Step29_Model2_EQC_CH3,2541.801928,1194.853894,1478.60353,Step30_Model2_EQC_CH4,31.6,12.4,13.3,15.9,16.9,9.9,30,1,425,822,7
L267W07,,,1576.78244,Step1_Model1_EQD_CH3,2379.014687,Step2_Model2_EQB_CH3,2702.085875,,Step3_Model1_EQC_CH3,990.1065729,,,Step4_Model1_EQA_CH2,,1002.696659,Step5_Model1_EQD_CH1,1073.056067,Step6_Model1_EQA_CH4,1914.408553,9,Step7_Model1_EQB_CH3,1604.179496,Step8_Model1_EQB_CH4,819.2556014,,2262.577844,Step9_Model2_EQB_CH4,784.9060673,,Step10_Model1_EQB_CH1,1370.825515,712.5572682,563.3175958,Step11_Model2_EQB_CH3,2165.486345,2089.345347,1095.834526,13,Step12_Model1_EQB_CH1,,832.2189642,693.6768751,8,Step13_Model2_EQA_CH3,,Step14_Model2_EQA_CH2,2031.810334,712.9176032,2004.235217,Step15_Model1_EQA_CH3,,1182.368414,Step16_Model2_EQD_CH2,1804.551291,Step17_Model1_EQB_CH4,2672.195365,,Step18_Model1_EQC_CH4,1072.011588,,Step19_Model2_EQA_CH1,,,Step20_Model1_EQD_CH3,2411.164086,,Step21_Model2_EQB_CH2,,2528.125428,620.4915679,Step22_Model1_EQD_CH4,2258.362401,940.784231,1210.447239,Step23_Model2_EQC_CH3,,Step24_Model2_EQC_CH1,913.4690328,2021.035283,1182.816117,Step25_Model1_EQB_CH3,,Step26_Model1_EQC_CH3,1648.246906,,,Step27_Model1_EQC_CH2,,1541.704172,2035.550621,Step28_Model1_EQD_CH2,695.7231594,,1801.589102,17,Step29_Model2_EQC_CH3,2397.759235,,,Step30_Model2_EQC_CH1,48.3,12.2,12.7,10.3,8.7,7.8,8,968,328,120,14
L267W08,890.3100916,2620.100072,,Step1_Model1_EQD_CH3,,Step2_Model2_EQB_CH1,2306.419754,,Step3_Model1_EQC_CH2,888.8280642,704.9389991,794.738966,Step4_Model1_EQA_CH2,1003.897804,,Step5_Model1_EQD_CH1,1012.506952,Step6_Model1_EQA_CH1,1733.781172,10,Step7_Model1_EQB_CH3,,Step8_Model1_EQB_CH4,,,2228.947048,Step9_Model2_EQB_CH2,,9,Step10_Model1_EQB_CH3,,650.4141245,,Step11_Model2_EQB_CH3,2034.16868,1998.206293,1028.296791,,Step12_Model1_EQB_CH4,1192.094232,,702.1972523,10,Step13_Model2_EQA_CH3,,Step14_Model2_EQA_CH3,,723.1896273,,Step15_Model1_EQA_CH2,964.9729627,,Step16_Model2_EQD_CH3,,Step17_Model1_EQB_CH1,2147.690197,,Step18_Model1_EQC_CH4,,2,Step19_Model2_EQA_CH4,,10,Step20_Model1_EQD_CH2,2355.36841,15,Step21_Model2_EQB_CH3,1804.759227,2686.924683,557.3280748,Step22_Model1_EQD_CH1,2270.950232,894.7375751,,Step23_Model2_EQC_CH4,1670.322493,Step24_Model2_EQC_CH3,,2024.360621,,Step25_Model1_EQB_CH1,,Step26_Model1_EQC_CH3,,,,Step27_Model1_EQC_CH4,2201.724702,,2533.735778,Step28_Model1_EQD_CH1,690.746098,1378.415734,,,Step29_Model2_EQC_CH4,2446.025972,,,Step30_Model2_EQC_CH1,0,32.4,32.7,30,31.6,30.3,16,8,26,1,21
L267W09,,2744.794039,1561.640577,Step1_Model1_EQD_CH3,2342.677369,Step2_Model2_EQB_CH1,,10,Step3_Model1_EQC_CH4,982.3328014,,810.0178761,Step4_Model1_EQA_CH4,,,Step5_Model1_EQD_CH4,1096.356685,Step6_Model1_EQA_CH4,,8,Step7_Model1_EQB_CH3,,Step8_Model1_EQB_CH2,730.8983357,1866.141006,2171.483224,Step9_Model2_EQB_CH3,,,Step10_Model1_EQB_CH3,1378.546717,659.9030378,664.7145233,Step11_Model2_EQB_CH1,2100.157991,,1072.173894,8,Step12_Model1_EQB_CH1,1228.420195,,717.0501383,10,Step13_Model2_EQA_CH4,2267.331204,Step14_Model2_EQA_CH4,2000.747982,776.6550784,1849.070511,Step15_Model1_EQA_CH4,901.8943418,1143.841641,Step16_Model2_EQD_CH1,2032.375913,Step17_Model1_EQB_CH2,2317.064368,11,Step18_Model1_EQC_CH4,1024.753581,,Step19_Model2_EQA_CH4,847.0904912,5,Step20_Model1_EQD_CH4,2237.287003,,Step21_Model2_EQB_CH2,,2597.51312,,Step22_Model1_EQD_CH2,,972.8972841,,Step23_Model2_EQC_CH3,1561.893687,Step24_Model2_EQC_CH1,,2026.968818,1057.857423,Step25_Model1_EQB_CH3,,Step26_Model1_EQC_CH1,,1841.284949,1027.801148,Step27_Model1_EQC_CH1,1879.450474,1731.966753,2357.285293,Step28_Model1_EQD_CH3,704.1437465,,1965.904619,,Step29_Model2_EQC_CH3,4093.241926,1218.847623,1494.978405,Step30_Model2_EQC_CH4,9.9,19.3,17.8,16,20.5,16.5,10,33,42,265,0
L267W10,839.1692664,,1645.689029,Step1_Model1_EQD_CH4,,Step2_Model2_EQB_CH3,2427.896981,15,Step3_Model1_EQC_CH2,932.0169288,,900.8518177,Step4_Model1_EQA_CH4,1054.314637,,Step5_Model1_EQD_CH3,1094.13761,Step6_Model1_EQA_CH4,1954.085488,,Step7_Model1_EQB_CH1,,Step8_Model1_EQB_CH2,738.3918017,1919.835662,,Step9_Model2_EQB_CH1,757.693344,12,Step10_Model1_EQB_CH1,1412.543905,725.0946142,562.8215933,Step11_Model2_EQB_CH3,2070.518282,,,7,Step12_Model1_EQB_CH3,,783.9782748,708.0153994,7,Step13_Model2_EQA_CH2,2333.854899,Step14_Model2_EQA_CH1,,741.8932887,1864.626012,Step15_Model1_EQA_CH3,,,Step16_Model2_EQD_CH1,1702.283877,Step17_Model1_EQB_CH1,,7,Step18_Model1_EQC_CH1,995.9529882,,Step19_Model2_EQA_CH2,,,Step20_Model1_EQD_CH3,2312.898105,,Step21_Model2_EQB_CH3,2108.525041,,633.019833,Step22_Model1_EQD_CH4,2366.576721,905.688026,,Step23_Model2_EQC_CH2,,Step24_Model2_EQC_CH3,939.0882831,1989.93108,,Step25_Model1_EQB_CH4,,Step26_Model1_EQC_CH2,1661.560494,,1009.41535,Step27_Model1_EQC_CH2,2054.03986,,2320.994964,Step28_Model1_EQD_CH2,730.4200277,1325.743216,1812.696539,9,Step29_Model2_EQC_CH3,2299.96955,,1469.705799,Step30_Model2_EQC_CH1,0,27.6,23.1,26,22.5,20.6,6,139,746,82,28
L267W11,,2520.363172,,Step1_Model1_EQD_CH4,2340.417111,Step2_Model2_EQB_CH2,,,Step3_Model1_EQC_CH4,,,838.2382214,Step4_Model1_EQA_CH3,1011.029575,1037.522336,Step5_Model1_EQD_CH4,,Step6_Model1_EQA_CH3,2148.088657,,Step7_Model1_EQB_CH2,1633.969039,Step8_Model1_EQB_CH4,801.7441173,1909.102829,2343.255728,Step9_Model2_EQB_CH1,,12,Step10_Model1_EQB_CH1,1446.11729,737.7450652,,Step11_Model2_EQB_CH2,,1884.966751,1081.346315,13,Step12_Model1_EQB_CH4,1262.472111,833.9860527,644.3318706,,Step13_Model2_EQA_CH2,2262.900367,Step14_Model2_EQA_CH3,,678.3764192,1945.350425,Step15_Model1_EQA_CH4,934.5152759,1045.935999,Step16_Model2_EQD_CH2,,Step17_Model1_EQB_CH1,2368.784034,,Step18_Model1_EQC_CH3,1114.078373,,Step19_Model2_EQA_CH2,871.8640281,10,Step20_Model1_EQD_CH4,2277.17246,9,Step21_Model2_EQB_CH4,2057.050942,2451.161304,576.993981,Step22_Model1_EQD_CH1,,818.0302267,1134.741779,Step23_Model2_EQC_CH4,1709.72138,Step24_Model2_EQC_CH2,,2151.29103,,Step25_Model1_EQB_CH2,2283.397802,Step26_Model1_EQC_CH1,1612.722104,1875.782429,880.0485798,Step27_Model1_EQC_CH2,,1620.317712,,Step28_Model1_EQD_CH3,709.9464219,1427.378893,1792.54579,8,Step29_Model2_EQC_CH3,2366.244155,1367.414395,1374.638112,Step30_Model2_EQC_CH2,0,30.6,32.2,33.4,31.8,32.6,5,0,607,5,304
