Lot_Wafer_ID,Lot_ID,Wafer_Slot,Step1_Config,Step2_Config,Step3_Config,Step4_Config,Step5_Config,Step6_Config,Step7_Config,Step8_Config,Step9_Config,Step10_Config,Step11_Config,Step12_Config,Step13_Config,Step14_Config,Step15_Config,Step16_Config,Step17_Config,Step18_Config,Step19_Config,Step20_Config,Step21_Config,Step22_Config,Step23_Config,Step24_Config,Step25_Config,Step26_Config,Step27_Config,Step28_Config,Step29_Config,Step30_Config,Step1_R1,Step2_R1,Step3_R1,Step4_R1,Step4_R2,Step5_R1,Step6_R1,Step6_R2,Step7_R1,Step7_R2,Step8_R1,Step9_R1,Step9_R2,Step10_R1,Step11_R1,Step12_R1,Step12_R2,Step13_R1,Step13_R2,Step13_R3,Step14_R1,Step14_R2,Step14_R3,Step15_R1,Step15_R2,Step16_R1,Step17_R1,Step18_R1,Step19_R1,Step20_R1,Step21_R1,Step22_R1,Step22_R2,Step22_R3,Step23_R1,Step24_R1,Step24_R2,Step25_R1,Step25_R2,Step25_R3,Step26_R1,Step27_R1,Step28_R1,Step28_R2,Step28_R3,Step29_R1,Step29_R2,Step30_R1,Step1_D1,Step6_D1,Step8_D1,Step11_D1,Step13_D1,Step14_D1,Step21_D1,Step22_D1,Step27_D1,Step30_D1,Y,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
L071W22,L071,22,Step1_Model1_EQB_CH4,Step2_Model2_EQA_CH4,Step3_Model2_EQC_CH3,Step4_Model2_EQC_CH2,Step5_Model3_EQB_CH1,Step6_Model2_EQC_CH3,Step7_Model1_EQB_CH4,Step8_Model2_EQA_CH4,Step9_Model2_EQC_CH4,Step10_Model1_EQA_CH4,Step11_Model3_EQC_CH1,Step12_Model3_EQA_CH4,Step13_Model3_EQB_CH1,Step14_Model2_EQC_CH4,Step15_Model2_EQB_CH3,Step16_Model1_EQC_CH1,Step17_Model2_EQC_CH1,Step18_Model3_EQB_CH3,Step19_Model2_EQA_CH4,Step20_Model1_EQA_CH4,Step21_Model2_EQA_CH2,Step22_Model3_EQA_CH2,Step23_Model1_EQA_CH1,Step24_Model3_EQC_CH2,Step25_Model2_EQA_CH3,Step26_Model3_EQC_CH3,Step27_Model3_EQB_CH3,Step28_Model2_EQB_CH1,Step29_Model1_EQC_CH3,Step30_Model2_EQB_CH1,,,,45.13,,,,62.25,63.55,,,,,,,,,41.48,47.79,,,38.33,,,,60.71,,56.51,,33.05,,,,,,,,,,,,,,,56.4,,,,10,,6,,,,,,,,77.3,7,5,9.1,1.4,0.2,4,943,234,3,76
L071W23,L071,23,Step1_Model1_EQB_CH1,Step2_Model2_EQA_CH3,Step3_Model2_EQC_CH3,Step4_Model2_EQC_CH1,Step5_Model3_EQB_CH3,Step6_Model2_EQC_CH2,Step7_Model1_EQB_CH1,Step8_Model2_EQA_CH4,Step9_Model2_EQC_CH1,Step10_Model1_EQA_CH3,Step11_Model3_EQC_CH3,Step12_Model3_EQA_CH1,Step13_Model3_EQB_CH1,Step14_Model2_EQC_CH4,Step15_Model2_EQB_CH4,Step16_Model1_EQC_CH1,Step17_Model2_EQC_CH3,Step18_Model3_EQB_CH1,Step19_Model2_EQA_CH2,Step20_Model1_EQA_CH2,Step21_Model2_EQA_CH3,Step22_Model3_EQA_CH1,Step23_Model1_EQA_CH1,Step24_Model3_EQC_CH2,Step25_Model2_EQA_CH1,Step26_Model3_EQC_CH3,Step27_Model3_EQB_CH3,Step28_Model2_EQB_CH4,Step29_Model1_EQC_CH3,Step30_Model2_EQB_CH1,,,,39.62,,,,,,,,,,,,,59.3,45.45,,,,,,,,,,,,,,,,,,,,58.22,,64.8,,,,,,,,,,,12,,,,,,,,92.8,0.6,4.1,1,1,0.5,2,53,169,10,904
L071W24,L071,24,Step1_Model1_EQB_CH1,Step2_Model2_EQA_CH2,Step3_Model2_EQC_CH2,Step4_Model2_EQC_CH3,Step5_Model3_EQB_CH4,Step6_Model2_EQC_CH1,Step7_Model1_EQB_CH4,Step8_Model2_EQA_CH1,Step9_Model2_EQC_CH3,Step10_Model1_EQA_CH3,Step11_Model3_EQC_CH2,Step12_Model3_EQA_CH4,Step13_Model3_EQB_CH2,Step14_Model2_EQC_CH3,Step15_Model2_EQB_CH4,Step16_Model1_EQC_CH1,Step17_Model2_EQC_CH2,Step18_Model3_EQB_CH3,Step19_Model2_EQA_CH1,Step20_Model1_EQA_CH3,Step21_Model2_EQA_CH1,Step22_Model3_EQA_CH2,Step23_Model1_EQA_CH1,Step24_Model3_EQC_CH4,Step25_Model2_EQA_CH1,Step26_Model3_EQC_CH3,Step27_Model3_EQB_CH1,Step28_Model2_EQB_CH2,Step29_Model1_EQC_CH3,Step30_Model2_EQB_CH3,,,,46.18,,,,,,,,,,,,,,,,,,41.4,,28.26,,,,,59.17,,,,39.92,,,,,,,64.29,,,,,,,53.07,40.36,,,,,,,,,,,87.8,2.8,6.1,0.7,2.4,0.2,31,39,77,107,91
L071W25,L071,25,Step1_Model1_EQB_CH3,Step2_Model2_EQA_CH3,Step3_Model2_EQC_CH4,Step4_Model2_EQC_CH3,Step5_Model3_EQB_CH3,Step6_Model2_EQC_CH3,Step7_Model1_EQB_CH2,Step8_Model2_EQA_CH2,Step9_Model2_EQC_CH3,Step10_Model1_EQA_CH4,Step11_Model3_EQC_CH1,Step12_Model3_EQA_CH4,Step13_Model3_EQB_CH3,Step14_Model2_EQC_CH3,Step15_Model2_EQB_CH4,Step16_Model1_EQC_CH3,Step17_Model2_EQC_CH1,Step18_Model3_EQB_CH2,Step19_Model2_EQA_CH1,Step20_Model1_EQA_CH1,Step21_Model2_EQA_CH1,Step22_Model3_EQA_CH4,Step23_Model1_EQA_CH4,Step24_Model3_EQC_CH1,Step25_Model2_EQA_CH4,Step26_Model3_EQC_CH3,Step27_Model3_EQB_CH2,Step28_Model2_EQB_CH4,Step29_Model1_EQC_CH4,Step30_Model2_EQB_CH1,34.94,,,39.95,43,52.15,64.7,,,,,,41.69,,,61.05,,,,,,32.97,,,38.44,,,58.03,,,,,,,,,,,,,,,,,,,55.8,,,7,,,,,,,,,88.1,4.6,1.3,2.9,2.6,0.5,162,142,18,4,26
L072W01,L072,1,Step1_Model2_EQC_CH3,Step2_Model3_EQB_CH2,Step3_Model3_EQB_CH1,Step4_Model1_EQC_CH2,Step5_Model3_EQB_CH3,Step6_Model3_EQA_CH3,Step7_Model3_EQC_CH2,Step8_Model3_EQB_CH4,Step9_Model1_EQA_CH3,Step10_Model3_EQC_CH1,Step11_Model2_EQA_CH2,Step12_Model3_EQA_CH3,Step13_Model3_EQC_CH2,Step14_Model2_EQA_CH2,Step15_Model1_EQC_CH4,Step16_Model3_EQB_CH2,Step17_Model3_EQA_CH2,Step18_Model2_EQA_CH2,Step19_Model2_EQA_CH1,Step20_Model3_EQA_CH2,Step21_Model1_EQB_CH1,Step22_Model1_EQC_CH2,Step23_Model2_EQB_CH4,Step24_Model1_EQB_CH4,Step25_Model3_EQA_CH3,Step26_Model3_EQA_CH2,Step27_Model1_EQB_CH4,Step28_Model2_EQB_CH4,Step29_Model1_EQB_CH2,Step30_Model3_EQB_CH3,,,,42.6,,,,47.45,,,,,,,,,57.29,,,,,,,,37.46,,,,59.09,,,37.54,,,,,,,60.77,,42.85,61.76,57.78,,,52.04,,,,,,,,,,,,,91.5,0.2,4,2.5,1.7,0.1,83,481,54,38,304
L072W02,L072,2,Step1_Model2_EQC_CH1,Step2_Model3_EQB_CH4,Step3_Model3_EQB_CH4,Step4_Model1_EQC_CH1,Step5_Model3_EQB_CH4,Step6_Model3_EQA_CH1,Step7_Model3_EQC_CH1,Step8_Model3_EQB_CH3,Step9_Model1_EQA_CH1,Step10_Model3_EQC_CH1,Step11_Model2_EQA_CH1,Step12_Model3_EQA_CH1,Step13_Model3_EQC_CH4,Step14_Model2_EQA_CH1,Step15_Model1_EQC_CH4,Step16_Model3_EQB_CH2,Step17_Model3_EQA_CH2,Step18_Model2_EQA_CH1,Step19_Model2_EQA_CH3,Step20_Model3_EQA_CH3,Step21_Model1_EQB_CH4,Step22_Model1_EQC_CH4,Step23_Model2_EQB_CH2,Step24_Model1_EQB_CH4,Step25_Model3_EQA_CH3,Step26_Model3_EQA_CH2,Step27_Model1_EQB_CH1,Step28_Model2_EQB_CH4,Step29_Model1_EQB_CH1,Step30_Model3_EQB_CH4,47.92,,,,,,,,,,,,39.79,,,,,,47.93,,,,,40.38,,,,,,,61.08,,48.22,,,,,,,61.95,,,,,,56.58,58.93,,,,,,,,,,,,93.3,1.2,2.1,1.4,2,0,8,5,72,217,84
L072W03,L072,3,Step1_Model2_EQC_CH3,Step2_Model3_EQB_CH4,Step3_Model3_EQB_CH3,Step4_Model1_EQC_CH3,Step5_Model3_EQB_CH1,Step6_Model3_EQA_CH4,Step7_Model3_EQC_CH1,Step8_Model3_EQB_CH3,Step9_Model1_EQA_CH3,Step10_Model3_EQC_CH3,Step11_Model2_EQA_CH3,Step12_Model3_EQA_CH2,Step13_Model3_EQC_CH3,Step14_Model2_EQA_CH4,Step15_Model1_EQC_CH3,Step16_Model3_EQB_CH2,Step17_Model3_EQA_CH4,Step18_Model2_EQA_CH2,Step19_Model2_EQA_CH2,Step20_Model3_EQA_CH4,Step21_Model1_EQB_CH2,Step22_Model1_EQC_CH3,Step23_Model2_EQB_CH1,Step24_Model1_EQB_CH1,Step25_Model3_EQA_CH1,Step26_Model3_EQA_CH4,Step27_Model1_EQB_CH4,Step28_Model2_EQB_CH4,Step29_Model1_EQB_CH1,Step30_Model3_EQB_CH1,,38.11,,,46.43,53.26,,,,61.44,,,,,,,,,,,,,,,,56.01,,,,,62.79,,,47.52,,,,63.68,,,46.29,,45.41,,,,,,,,,,,,,,,,89.6,3.7,1.7,0.3,4.4,0.3,31,26,5,65,559
L072W04,L072,4,Step1_Model2_EQC_CH4,Step2_Model3_EQB_CH1,Step3_Model3_EQB_CH2,Step4_Model1_EQC_CH2,Step5_Model3_EQB_CH1,Step6_Model3_EQA_CH4,Step7_Model3_EQC_CH3,Step8_Model3_EQB_CH3,Step9_Model1_EQA_CH1,Step10_Model3_EQC_CH3,Step11_Model2_EQA_CH4,Step12_Model3_EQA_CH2,Step13_Model3_EQC_CH2,Step14_Model2_EQA_CH4,Step15_Model1_EQC_CH3,Step16_Model3_EQB_CH1,Step17_Model3_EQA_CH2,Step18_Model2_EQA_CH3,Step19_Model2_EQA_CH3,Step20_Model3_EQA_CH2,Step21_Model1_EQB_CH2,Step22_Model1_EQC_CH1,Step23_Model2_EQB_CH4,Step24_Model1_EQB_CH3,Step25_Model3_EQA_CH1,Step26_Model3_EQA_CH2,Step27_Model1_EQB_CH4,Step28_Model2_EQB_CH4,Step29_Model1_EQB_CH3,Step30_Model3_EQB_CH4,53.7,,,,,,,,,,,,,,,,,,,,,,,31.43,,,,,,,,,39.76,,,,,59.19,,,,,,,,,,,,,,,,,,,,,92,2.3,2.9,1.4,0.9,0.5,78,142,365,17,97
L072W05,L072,5,Step1_Model2_EQC_CH2,Step2_Model3_EQB_CH2,Step3_Model3_EQB_CH2,Step4_Model1_EQC_CH1,Step5_Model3_EQB_CH2,Step6_Model3_EQA_CH1,Step7_Model3_EQC_CH2,Step8_Model3_EQB_CH2,Step9_Model1_EQA_CH4,Step10_Model3_EQC_CH3,Step11_Model2_EQA_CH2,Step12_Model3_EQA_CH4,Step13_Model3_EQC_CH4,Step14_Model2_EQA_CH3,Step15_Model1_EQC_CH4,Step16_Model3_EQB_CH4,Step17_Model3_EQA_CH3,Step18_Model2_EQA_CH1,Step19_Model2_EQA_CH3,Step20_Model3_EQA_CH3,Step21_Model1_EQB_CH2,Step22_Model1_EQC_CH2,Step23_Model2_EQB_CH1,Step24_Model1_EQB_CH3,Step25_Model3_EQA_CH3,Step26_Model3_EQA_CH1,Step27_Model1_EQB_CH2,Step28_Model2_EQB_CH3,Step29_Model1_EQB_CH1,Step30_Model3_EQB_CH2,38.75,,,,,,,,,,,,,,,,,,,,,44.3,,,34.18,,,,,,,,,,45.79,,,60.79,,,,,,,,,,,,,,,,,7,,,,95.3,1.1,0.6,1.4,1.5,0.1,42,4,71,115,36
L072W06,L072,6,Step1_Model2_EQC_CH4,Step2_Model3_EQB_CH1,Step3_Model3_EQB_CH1,Step4_Model1_EQC_CH3,Step5_Model3_EQB_CH4,Step6_Model3_EQA_CH2,Step7_Model3_EQC_CH4,Step8_Model3_EQB_CH3,Step9_Model1_EQA_CH3,Step10_Model3_EQC_CH2,Step11_Model2_EQA_CH2,Step12_Model3_EQA_CH2,Step13_Model3_EQC_CH3,Step14_Model2_EQA_CH2,Step15_Model1_EQC_CH2,Step16_Model3_EQB_CH2,Step17_Model3_EQA_CH1,Step18_Model2_EQA_CH2,Step19_Model2_EQA_CH3,Step20_Model3_EQA_CH1,Step21_Model1_EQB_CH3,Step22_Model1_EQC_CH4,Step23_Model2_EQB_CH1,Step24_Model1_EQB_CH2,Step25_Model3_EQA_CH1,Step26_Model3_EQA_CH3,Step27_Model1_EQB_CH1,Step28_Model2_EQB_CH4,Step29_Model1_EQB_CH2,Step30_Model3_EQB_CH2,,36.89,42.51,,45.97,,,,,,,,,41.04,,,,45.15,,,,38.21,,,,,37.26,,,,60.97,,,,41.58,,,,,61.71,,,,,,,,,10,,,,,,,,,,85.1,1.7,2.5,7.1,1.1,2.5,6,66,175,0,335
L072W07,L072,7,Step1_Model2_EQC_CH4,Step2_Model3_EQB_CH3,Step3_Model3_EQB_CH1,Step4_Model1_EQC_CH3,Step5_Model3_EQB_CH3,Step6_Model3_EQA_CH3,Step7_Model3_EQC_CH2,Step8_Model3_EQB_CH1,Step9_Model1_EQA_CH2,Step10_Model3_EQC_CH2,Step11_Model2_EQA_CH2,Step12_Model3_EQA_CH1,Step13_Model3_EQC_CH4,Step14_Model2_EQA_CH2,Step15_Model1_EQC_CH2,Step16_Model3_EQB_CH2,Step17_Model3_EQA_CH1,Step18_Model2_EQA_CH1,Step19_Model2_EQA_CH3,Step20_Model3_EQA_CH2,Step21_Model1_EQB_CH2,Step22_Model1_EQC_CH1,Step23_Model2_EQB_CH1,Step24_Model1_EQB_CH2,Step25_Model3_EQA_CH4,Step26_Model3_EQA_CH3,Step27_Model1_EQB_CH3,Step28_Model2_EQB_CH2,Step29_Model1_EQB_CH3,Step30_Model3_EQB_CH3,,,,,,,,,61.55,,,,,,,,,,44.07,,,,56,,,60.6,,,,,,,,,,,,,,,,56.47,,,,,,,,,,,,,,,,,86.6,3,8.1,1.1,0.6,0.6,24,1900,47,0,411
L072W08,L072,8,Step1_Model2_EQC_CH2,Step2_Model3_EQB_CH3,Step3_Model3_EQB_CH1,Step4_Model1_EQC_CH2,Step5_Model3_EQB_CH1,Step6_Model3_EQA_CH2,Step7_Model3_EQC_CH1,Step8_Model3_EQB_CH3,Step9_Model1_EQA_CH4,Step10_Model3_EQC_CH1,Step11_Model2_EQA_CH1,Step12_Model3_EQA_CH4,Step13_Model3_EQC_CH4,Step14_Model2_EQA_CH1,Step15_Model1_EQC_CH1,Step16_Model3_EQB_CH1,Step17_Model3_EQA_CH2,Step18_Model2_EQA_CH1,Step19_Model2_EQA_CH1,Step20_Model3_EQA_CH4,Step21_Model1_EQB_CH4,Step22_Model1_EQC_CH2,Step23_Model2_EQB_CH2,Step24_Model1_EQB_CH3,Step25_Model3_EQA_CH1,Step26_Model3_EQA_CH1,Step27_Model1_EQB_CH4,Step28_Model2_EQB_CH3,Step29_Model1_EQB_CH1,Step30_Model3_EQB_CH3,,,,,,,,,,,56.03,42.3,,,46.4,,57.41,,,,33.7,,,,,,,,,,,,,,,,,60.56,,,,,,,,,,35.45,,,,,,,,,,,92.7,2.7,2.5,0.4,1.3,0.4,2,428,143,19,10
L072W09,L072,9,Step1_Model2_EQC_CH2,Step2_Model3_EQB_CH1,Step3_Model3_EQB_CH1,Step4_Model1_EQC_CH2,Step5_Model3_EQB_CH1,Step6_Model3_EQA_CH2,Step7_Model3_EQC_CH2,Step8_Model3_EQB_CH3,Step9_Model1_EQA_CH4,Step10_Model3_EQC_CH4,Step11_Model2_EQA_CH2,Step12_Model3_EQA_CH3,Step13_Model3_EQC_CH2,Step14_Model2_EQA_CH3,Step15_Model1_EQC_CH3,Step16_Model3_EQB_CH4,Step17_Model3_EQA_CH4,Step18_Model2_EQA_CH3,Step19_Model2_EQA_CH4,Step20_Model3_EQA_CH3,Step21_Model1_EQB_CH1,Step22_Model1_EQC_CH2,Step23_Model2_EQB_CH4,Step24_Model1_EQB_CH2,Step25_Model3_EQA_CH4,Step26_Model3_EQA_CH2,Step27_Model1_EQB_CH2,Step28_Model2_EQB_CH4,Step29_Model1_EQB_CH4,Step30_Model3_EQB_CH4,,36.1,,,,,,66.45,,,,,,38.59,,,,,,28.1,36.33,38.74,,28.81,28.98,,,56.43,,46.38,,,,,,64.53,,,,,,,,,61.18,,36.12,,,,,,,,,,,,89.5,3.1,2,0.9,3.4,1.1,208,81,3,52,262
L072W10,L072,10,Step1_Model2_EQC_CH4,Step2_Model3_EQB_CH3,Step3_Model3_EQB_CH4,Step4_Model1_EQC_CH4,Step5_Model3_EQB_CH4,Step6_Model3_EQA_CH1,Step7_Model3_EQC_CH2,Step8_Model3_EQB_CH4,Step9_Model1_EQA_CH4,Step10_Model3_EQC_CH2,Step11_Model2_EQA_CH2,Step12_Model3_EQA_CH3,Step13_Model3_EQC_CH2,Step14_Model2_EQA_CH2,Step15_Model1_EQC_CH1,Step16_Model3_EQB_CH3,Step17_Model3_EQA_CH1,Step18_Model2_EQA_CH2,Step19_Model2_EQA_CH4,Step20_Model3_EQA_CH3,Step21_Model1_EQB_CH2,Step22_Model1_EQC_CH2,Step23_Model2_EQB_CH4,Step24_Model1_EQB_CH4,Step25_Model3_EQA_CH4,Step26_Model3_EQA_CH3,Step27_Model1_EQB_CH1,Step28_Model2_EQB_CH3,Step29_Model1_EQB_CH4,Step30_Model3_EQB_CH3,,,,,,,,64.48,66.7,62.78,,,,,43.7,,,,,,35.16,,,,37.79,,35.34,,,,63.53,,,,,,,,59.25,,,,,,,,,,,,,,,,,,,,85.2,1.9,1.1,6,5.1,0.7,3,8,42,0,544
L072W11,L072,11,Step1_Model2_EQC_CH4,Step2_Model3_EQB_CH1,Step3_Model3_EQB_CH3,Step4_Model1_EQC_CH1,Step5_Model3_EQB_CH1,Step6_Model3_EQA_CH4,Step7_Model3_EQC_CH3,Step8_Model3_EQB_CH3,Step9_Model1_EQA_CH1,Step10_Model3_EQC_CH4,Step11_Model2_EQA_CH1,Step12_Model3_EQA_CH1,Step13_Model3_EQC_CH1,Step14_Model2_EQA_CH1,Step15_Model1_EQC_CH3,Step16_Model3_EQB_CH2,Step17_Model3_EQA_CH3,Step18_Model2_EQA_CH4,Step19_Model2_EQA_CH2,Step20_Model3_EQA_CH1,Step21_Model1_EQB_CH3,Step22_Model1_EQC_CH2,Step23_Model2_EQB_CH1,Step24_Model1_EQB_CH3,Step25_Model3_EQA_CH2,Step26_Model3_EQA_CH3,Step27_Model1_EQB_CH2,Step28_Model2_EQB_CH4,Step29_Model1_EQB_CH3,Step30_Model3_EQB_CH3,,,,,,53.36,,,,,56.23,,,,,,,,45.78,,,,,,,,,,,,61.85,,,44.5,,59.73,,,,,,57.79,,,,,,,,,,,,,,,,,87.1,2.1,7.3,0.9,1.4,1.2,76,1279,85,289,867
L072W12,L072,12,Step1_Model2_EQC_CH2,Step2_Model3_EQB_CH4,Step3_Model3_EQB_CH3,Step4_Model1_EQC_CH4,Step5_Model3_EQB_CH4,Step6_Model3_EQA_CH3,Step7_Model3_EQC_CH1,Step8_Model3_EQB_CH2,Step9_Model1_EQA_CH3,Step10_Model3_EQC_CH4,Step11_Model2_EQA_CH2,Step12_Model3_EQA_CH3,Step13_Model3_EQC_CH2,Step14_Model2_EQA_CH2,Step15_Model1_EQC_CH4,Step16_Model3_EQB_CH1,Step17_Model3_EQA_CH1,Step18_Model2_EQA_CH2,Step19_Model2_EQA_CH4,Step20_Model3_EQA_CH4,Step21_Model1_EQB_CH3,Step22_Model1_EQC_CH2,Step23_Model2_EQB_CH3,Step24_Model1_EQB_CH4,Step25_Model3_EQA_CH2,Step26_Model3_EQA_CH1,Step27_Model1_EQB_CH1,Step28_Model2_EQB_CH3,Step29_Model1_EQB_CH2,Step30_Model3_EQB_CH4,,,46.95,,,,,,,,,,,,,,,,,,,,36.68,,,,,,,,,,44.67,,,55.97,56.49,,,,,,,57.24,,,,23.2,,,,,,,,,,,90.8,1.4,2.1,1.6,3.7,0.4,1,51,76,14,3
L072W13,L072,13,Step1_Model2_EQC_CH3,Step2_Model3_EQB_CH1,Step3_Model3_EQB_CH4,Step4_Model1_EQC_CH2,Step5_Model3_EQB_CH1,Step6_Model3_EQA_CH4,Step7_Model3_EQC_CH1,Step8_Model3_EQB_CH2,Step9_Model1_EQA_CH3,Step10_Model3_EQC_CH4,Step11_Model2_EQA_CH4,Step12_Model3_EQA_CH2,Step13_Model3_EQC_CH1,Step14_Model2_EQA_CH1,Step15_Model1_EQC_CH1,Step16_Model3_EQB_CH4,Step17_Model3_EQA_CH4,Step18_Model2_EQA_CH1,Step19_Model2_EQA_CH4,Step20_Model3_EQA_CH3,Step21_Model1_EQB_CH2,Step22_Model1_EQC_CH2,Step23_Model2_EQB_CH4,Step24_Model1_EQB_CH3,Step25_Model3_EQA_CH3,Step26_Model3_EQA_CH1,Step27_Model1_EQB_CH2,Step28_Model2_EQB_CH2,Step29_Model1_EQB_CH2,Step30_Model3_EQB_CH4,,,,,,,,,68.66,,,,42.24,,,,57.06,49.32,,,,,56,,36.25,58.58,,,61.36,50.33,,41.87,42.45,45.9,,,,,,,,,59.51,,,,,34.22,,,,,,,,,,,94.3,2,1.8,0.5,0.8,0.6,9,143,8,2,44
L072W14,L072,14,Step1_Model2_EQC_CH3,Step2_Model3_EQB_CH1,Step3_Model3_EQB_CH4,Step4_Model1_EQC_CH1,Step5_Model3_EQB_CH4,Step6_Model3_EQA_CH2,Step7_Model3_EQC_CH1,Step8_Model3_EQB_CH3,Step9_Model1_EQA_CH3,Step10_Model3_EQC_CH4,Step11_Model2_EQA_CH2,Step12_Model3_EQA_CH4,Step13_Model3_EQC_CH1,Step14_Model2_EQA_CH3,Step15_Model1_EQC_CH3,Step16_Model3_EQB_CH3,Step17_Model3_EQA_CH3,Step18_Model2_EQA_CH1,Step19_Model2_EQA_CH3,Step20_Model3_EQA_CH4,Step21_Model1_EQB_CH3,Step22_Model1_EQC_CH1,Step23_Model2_EQB_CH2,Step24_Model1_EQB_CH2,Step25_Model3_EQA_CH3,Step26_Model3_EQA_CH2,Step27_Model1_EQB_CH1,Step28_Model2_EQB_CH3,Step29_Model1_EQB_CH1,Step30_Model3_EQB_CH2,,,,,,,,,,,,,,,,,,,,,,,,,,61.27,,,,,,,,,,,,,,,,,61.84,,,67.76,,,6,,,,,,,,,,86.7,2.4,4,3.7,3.1,0.1,109,614,5,326,234
L072W15,L072,15,Step1_Model2_EQC_CH2,Step2_Model3_EQB_CH3,Step3_Model3_EQB_CH2,Step4_Model1_EQC_CH3,Step5_Model3_EQB_CH3,Step6_Model3_EQA_CH4,Step7_Model3_EQC_CH4,Step8_Model3_EQB_CH4,Step9_Model1_EQA_CH1,Step10_Model3_EQC_CH2,Step11_Model2_EQA_CH2,Step12_Model3_EQA_CH4,Step13_Model3_EQC_CH3,Step14_Model2_EQA_CH3,Step15_Model1_EQC_CH3,Step16_Model3_EQB_CH3,Step17_Model3_EQA_CH1,Step18_Model2_EQA_CH2,Step19_Model2_EQA_CH4,Step20_Model3_EQA_CH1,Step21_Model1_EQB_CH2,Step22_Model1_EQC_CH1,Step23_Model2_EQB_CH3,Step24_Model1_EQB_CH1,Step25_Model3_EQA_CH1,Step26_Model3_EQA_CH3,Step27_Model1_EQB_CH3,Step28_Model2_EQB_CH4,Step29_Model1_EQB_CH4,Step30_Model3_EQB_CH2,43.25,,,,45.14,,73.56,,,,55.5,,,,,58.6,,,,,,,,,,,,,,,,,,,,,,,61.74,,,,,,61.02,,,,,11,,,,,,,,,88.6,0.3,5.9,1.6,2.4,1.2,32,4,230,216,12
L072W16,L072,16,Step1_Model2_EQC_CH4,Step2_Model3_EQB_CH4,Step3_Model3_EQB_CH2,Step4_Model1_EQC_CH1,Step5_Model3_EQB_CH1,Step6_Model3_EQA_CH1,Step7_Model3_EQC_CH3,Step8_Model3_EQB_CH2,Step9_Model1_EQA_CH1,Step10_Model3_EQC_CH4,Step11_Model2_EQA_CH4,Step12_Model3_EQA_CH4,Step13_Model3_EQC_CH2,Step14_Model2_EQA_CH2,Step15_Model1_EQC_CH4,Step16_Model3_EQB_CH3,Step17_Model3_EQA_CH3,Step18_Model2_EQA_CH1,Step19_Model2_EQA_CH1,Step20_Model3_EQA_CH1,Step21_Model1_EQB_CH1,Step22_Model1_EQC_CH1,Step23_Model2_EQB_CH2,Step24_Model1_EQB_CH2,Step25_Model3_EQA_CH3,Step26_Model3_EQA_CH3,Step27_Model1_EQB_CH2,Step28_Model2_EQB_CH3,Step29_Model1_EQB_CH4,Step30_Model3_EQB_CH3,,,,,,,62.64,,,,,38.07,40.37,,48.25,,,,,,,,,,,,,,70.55,,,,,41.96,,,,,59.73,,,,,,,,,,,,,,,,,,,,89.1,5.4,0.5,2.9,2,0.1,41,28,9,25,236
L072W17,L072,17,Step1_Model2_EQC_CH4,Step2_Model3_EQB_CH4,Step3_Model3_EQB_CH1,Step4_Model1_EQC_CH3,Step5_Model3_EQB_CH4,Step6_Model3_EQA_CH3,Step7_Model3_EQC_CH3,Step8_Model3_EQB_CH2,Step9_Model1_EQA_CH2,Step10_Model3_EQC_CH1,Step11_Model2_EQA_CH3,Step12_Model3_EQA_CH2,Step13_Model3_EQC_CH4,Step14_Model2_EQA_CH4,Step15_Model1_EQC_CH1,Step16_Model3_EQB_CH4,Step17_Model3_EQA_CH3,Step18_Model2_EQA_CH4,Step19_Model2_EQA_CH1,Step20_Model3_EQA_CH1,Step21_Model1_EQB_CH4,Step22_Model1_EQC_CH3,Step23_Model2_EQB_CH2,Step24_Model1_EQB_CH3,Step25_Model3_EQA_CH3,Step26_Model3_EQA_CH3,Step27_Model1_EQB_CH4,Step28_Model2_EQB_CH2,Step29_Model1_EQB_CH3,Step30_Model3_EQB_CH2,,,46.29,,,,,,,,,44.84,,,,,,,,,34.65,,,,,,,,,,,,44.3,,,,52.98,64.88,,,,,,,,,,33.88,,,,,,,,,,,89.4,3.3,5.3,0.8,0.8,0.4,46,36,9,119,433
L072W18,L072,18,Step1_Model2_EQC_CH1,Step2_Model3_EQB_CH2,Step3_Model3_EQB_CH4,Step4_Model1_EQC_CH1,Step5_Model3_EQB_CH1,Step6_Model3_EQA_CH3,Step7_Model3_EQC_CH2,Step8_Model3_EQB_CH1,Step9_Model1_EQA_CH1,Step10_Model3_EQC_CH2,Step11_Model2_EQA_CH2,Step12_Model3_EQA_CH1,Step13_Model3_EQC_CH1,Step14_Model2_EQA_CH2,Step15_Model1_EQC_CH4,Step16_Model3_EQB_CH2,Step17_Model3_EQA_CH4,Step18_Model2_EQA_CH1,Step19_Model2_EQA_CH3,Step20_Model3_EQA_CH2,Step21_Model1_EQB_CH1,Step22_Model1_EQC_CH1,Step23_Model2_EQB_CH3,Step24_Model1_EQB_CH2,Step25_Model3_EQA_CH1,Step26_Model3_EQA_CH4,Step27_Model1_EQB_CH3,Step28_Model2_EQB_CH4,Step29_Model1_EQB_CH2,Step30_Model3_EQB_CH4,,,,,,,,,,,,39.97,,,,,,45.39,45.39,,,,,,,,34.91,,,,,,,,,,,62.12,,62.19,,,,,,,,,13,,,,,,,,,,83.9,0.8,2.6,9.2,3.3,0.2,36,195,20,62,30
