Lot_Wafer_ID,Lot_ID,Wafer_Slot,Step1_Config,Step2_Config,Step3_Config,Step4_Config,Step5_Config,Step6_Config,Step7_Config,Step8_Config,Step9_Config,Step10_Config,Step11_Config,Step12_Config,Step13_Config,Step14_Config,Step15_Config,Step16_Config,Step17_Config,Step18_Config,Step19_Config,Step20_Config,Step21_Config,Step22_Config,Step23_Config,Step24_Config,Step25_Config,Step26_Config,Step27_Config,Step28_Config,Step29_Config,Step30_Config,Step1_R1,Step2_R1,Step3_R1,Step4_R1,Step4_R2,Step5_R1,Step6_R1,Step6_R2,Step7_R1,Step7_R2,Step8_R1,Step9_R1,Step9_R2,Step10_R1,Step11_R1,Step12_R1,Step12_R2,Step13_R1,Step13_R2,Step13_R3,Step14_R1,Step14_R2,Step14_R3,Step15_R1,Step15_R2,Step16_R1,Step17_R1,Step18_R1,Step19_R1,Step20_R1,Step21_R1,Step22_R1,Step22_R2,Step22_R3,Step23_R1,Step24_R1,Step24_R2,Step25_R1,Step25_R2,Step25_R3,Step26_R1,Step27_R1,Step28_R1,Step28_R2,Step28_R3,Step29_R1,Step29_R2,Step30_R1,Step1_D1,Step6_D1,Step8_D1,Step11_D1,Step13_D1,Step14_D1,Step21_D1,Step22_D1,Step27_D1,Step30_D1,Y,Y1,Y2,Y3,Y4,Y5
L014W02,L014,2,Step1_Model2_EQA_CH3,Step2_Model1_EQB_CH1,Step3_Model1_EQC_CH4,Step4_Model3_EQA_CH4,Step5_Model2_EQC_CH1,Step6_Model2_EQC_CH3,Step7_Model1_EQB_CH2,Step8_Model2_EQB_CH2,Step9_Model3_EQC_CH1,Step10_Model3_EQA_CH3,Step11_Model3_EQA_CH2,Step12_Model2_EQB_CH4,Step13_Model1_EQC_CH3,Step14_Model1_EQB_CH2,Step15_Model2_EQA_CH3,Step16_Model3_EQC_CH1,Step17_Model1_EQA_CH3,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH1,Step20_Model3_EQB_CH3,Step21_Model2_EQB_CH4,Step22_Model2_EQB_CH2,Step23_Model1_EQC_CH1,Step24_Model1_EQA_CH3,Step25_Model1_EQA_CH4,Step26_Model1_EQB_CH2,Step27_Model2_EQC_CH4,Step28_Model1_EQC_CH3,Step29_Model2_EQB_CH3,Step30_Model2_EQA_CH1,,,,,44.45,,,,,,,,,,,57.25,61.41,,,,,,,,,,37.75,,,,,,,,,,,,,59.86,,,,,,,,,,,,,,,,,,9,,,,,,
L014W03,L014,3,Step1_Model2_EQA_CH4,Step2_Model1_EQB_CH1,Step3_Model1_EQC_CH2,Step4_Model3_EQA_CH1,Step5_Model2_EQC_CH2,Step6_Model2_EQC_CH3,Step7_Model1_EQB_CH3,Step8_Model2_EQB_CH4,Step9_Model3_EQC_CH2,Step10_Model3_EQA_CH3,Step11_Model3_EQA_CH4,Step12_Model2_EQB_CH4,Step13_Model1_EQC_CH1,Step14_Model1_EQB_CH4,Step15_Model2_EQA_CH3,Step16_Model3_EQC_CH1,Step17_Model1_EQA_CH2,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH3,Step20_Model3_EQB_CH3,Step21_Model2_EQB_CH1,Step22_Model2_EQB_CH1,Step23_Model1_EQC_CH3,Step24_Model1_EQA_CH3,Step25_Model1_EQA_CH2,Step26_Model1_EQB_CH2,Step27_Model2_EQC_CH2,Step28_Model1_EQC_CH3,Step29_Model2_EQB_CH4,Step30_Model2_EQA_CH3,,,,,,,,61.95,,65.05,,,,,,,,,46.91,,,,,,,,34.93,,,,,45.45,,45.96,,,61.29,64.36,61.32,,,,,43.31,,,52.26,,,,,,,,,,,,,,,,,
L014W04,L014,4,Step1_Model2_EQA_CH3,Step2_Model1_EQB_CH2,Step3_Model1_EQC_CH3,Step4_Model3_EQA_CH1,Step5_Model2_EQC_CH3,Step6_Model2_EQC_CH3,Step7_Model1_EQB_CH3,Step8_Model2_EQB_CH3,Step9_Model3_EQC_CH4,Step10_Model3_EQA_CH3,Step11_Model3_EQA_CH1,Step12_Model2_EQB_CH1,Step13_Model1_EQC_CH3,Step14_Model1_EQB_CH2,Step15_Model2_EQA_CH4,Step16_Model3_EQC_CH3,Step17_Model1_EQA_CH3,Step18_Model3_EQB_CH3,Step19_Model1_EQC_CH2,Step20_Model3_EQB_CH2,Step21_Model2_EQB_CH2,Step22_Model2_EQB_CH4,Step23_Model1_EQC_CH1,Step24_Model1_EQA_CH4,Step25_Model1_EQA_CH2,Step26_Model1_EQB_CH1,Step27_Model2_EQC_CH1,Step28_Model1_EQC_CH2,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH4,,,,,,,60.73,,,,,,,,40.75,,,42.13,,,,,,,,,,,,,56.97,,,,41.65,,,,,,40.25,,,,,,,,,,,,,,,3,,,,,,,,
L014W05,L014,5,Step1_Model2_EQA_CH2,Step2_Model1_EQB_CH1,Step3_Model1_EQC_CH3,Step4_Model3_EQA_CH2,Step5_Model2_EQC_CH2,Step6_Model2_EQC_CH4,Step7_Model1_EQB_CH4,Step8_Model2_EQB_CH2,Step9_Model3_EQC_CH1,Step10_Model3_EQA_CH1,Step11_Model3_EQA_CH3,Step12_Model2_EQB_CH2,Step13_Model1_EQC_CH4,Step14_Model1_EQB_CH1,Step15_Model2_EQA_CH3,Step16_Model3_EQC_CH2,Step17_Model1_EQA_CH1,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH2,Step20_Model3_EQB_CH1,Step21_Model2_EQB_CH1,Step22_Model2_EQB_CH1,Step23_Model1_EQC_CH2,Step24_Model1_EQA_CH2,Step25_Model1_EQA_CH3,Step26_Model1_EQB_CH4,Step27_Model2_EQC_CH2,Step28_Model1_EQC_CH4,Step29_Model2_EQB_CH1,Step30_Model2_EQA_CH2,,,,,,,,,,,,,,,47.77,,,,,,,,,,,,,,56.71,,60.92,,49.09,,,,,56.93,,57.61,,,54,,55.95,49.43,,,,,,,,,,11,,,,,,,,
L014W06,L014,6,Step1_Model2_EQA_CH3,Step2_Model1_EQB_CH3,Step3_Model1_EQC_CH4,Step4_Model3_EQA_CH1,Step5_Model2_EQC_CH4,Step6_Model2_EQC_CH1,Step7_Model1_EQB_CH3,Step8_Model2_EQB_CH4,Step9_Model3_EQC_CH3,Step10_Model3_EQA_CH3,Step11_Model3_EQA_CH1,Step12_Model2_EQB_CH4,Step13_Model1_EQC_CH4,Step14_Model1_EQB_CH3,Step15_Model2_EQA_CH3,Step16_Model3_EQC_CH1,Step17_Model1_EQA_CH2,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH3,Step20_Model3_EQB_CH2,Step21_Model2_EQB_CH2,Step22_Model2_EQB_CH2,Step23_Model1_EQC_CH2,Step24_Model1_EQA_CH3,Step25_Model1_EQA_CH2,Step26_Model1_EQB_CH2,Step27_Model2_EQC_CH1,Step28_Model1_EQC_CH3,Step29_Model2_EQB_CH4,Step30_Model2_EQA_CH4,33.79,,,,,,65.17,,,,,,35.17,36,,60.61,,,48.43,,,,,,,63.12,,,,,,48.14,,,,,,,58.89,,,,,,,,50.17,,9,15,,,,,,,,,,,,,,
L014W07,L014,7,Step1_Model2_EQA_CH1,Step2_Model1_EQB_CH1,Step3_Model1_EQC_CH3,Step4_Model3_EQA_CH4,Step5_Model2_EQC_CH2,Step6_Model2_EQC_CH1,Step7_Model1_EQB_CH4,Step8_Model2_EQB_CH3,Step9_Model3_EQC_CH2,Step10_Model3_EQA_CH3,Step11_Model3_EQA_CH1,Step12_Model2_EQB_CH4,Step13_Model1_EQC_CH4,Step14_Model1_EQB_CH4,Step15_Model2_EQA_CH4,Step16_Model3_EQC_CH2,Step17_Model1_EQA_CH2,Step18_Model3_EQB_CH3,Step19_Model1_EQC_CH2,Step20_Model3_EQB_CH1,Step21_Model2_EQB_CH1,Step22_Model2_EQB_CH4,Step23_Model1_EQC_CH1,Step24_Model1_EQA_CH3,Step25_Model1_EQA_CH2,Step26_Model1_EQB_CH2,Step27_Model2_EQC_CH2,Step28_Model1_EQC_CH1,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH4,,40.93,,,,,68.86,,,,51.79,,,37.74,,,61.54,,,,,,,40.14,,,,,,,,,,,,57.24,,,,,,,,,60.51,,,,,,,,,,,,,,,,,,,
L014W08,L014,8,Step1_Model2_EQA_CH4,Step2_Model1_EQB_CH4,Step3_Model1_EQC_CH1,Step4_Model3_EQA_CH2,Step5_Model2_EQC_CH1,Step6_Model2_EQC_CH2,Step7_Model1_EQB_CH3,Step8_Model2_EQB_CH3,Step9_Model3_EQC_CH1,Step10_Model3_EQA_CH4,Step11_Model3_EQA_CH1,Step12_Model2_EQB_CH4,Step13_Model1_EQC_CH2,Step14_Model1_EQB_CH4,Step15_Model2_EQA_CH4,Step16_Model3_EQC_CH2,Step17_Model1_EQA_CH3,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH1,Step20_Model3_EQB_CH1,Step21_Model2_EQB_CH1,Step22_Model2_EQB_CH1,Step23_Model1_EQC_CH1,Step24_Model1_EQA_CH3,Step25_Model1_EQA_CH3,Step26_Model1_EQB_CH4,Step27_Model2_EQC_CH1,Step28_Model1_EQC_CH2,Step29_Model2_EQB_CH1,Step30_Model2_EQA_CH3,,37.1,,38.11,,,,57.53,,,44.79,,,,,,,,,,40.14,32.73,,,36.83,,,,,,62.79,,,,50.51,59.9,58.26,,,,43.09,57.22,,,,,,,8,,,,,,,,8,,,,,,,
L014W09,L014,9,Step1_Model2_EQA_CH1,Step2_Model1_EQB_CH3,Step3_Model1_EQC_CH4,Step4_Model3_EQA_CH4,Step5_Model2_EQC_CH4,Step6_Model2_EQC_CH3,Step7_Model1_EQB_CH1,Step8_Model2_EQB_CH1,Step9_Model3_EQC_CH2,Step10_Model3_EQA_CH3,Step11_Model3_EQA_CH2,Step12_Model2_EQB_CH4,Step13_Model1_EQC_CH1,Step14_Model1_EQB_CH3,Step15_Model2_EQA_CH2,Step16_Model3_EQC_CH2,Step17_Model1_EQA_CH2,Step18_Model3_EQB_CH1,Step19_Model1_EQC_CH1,Step20_Model3_EQB_CH1,Step21_Model2_EQB_CH3,Step22_Model2_EQB_CH1,Step23_Model1_EQC_CH3,Step24_Model1_EQA_CH2,Step25_Model1_EQA_CH2,Step26_Model1_EQB_CH4,Step27_Model2_EQC_CH1,Step28_Model1_EQC_CH2,Step29_Model2_EQB_CH1,Step30_Model2_EQA_CH3,,,41.26,50.28,,52.4,,,,,,,,,,56.97,,,40.04,,,,,,,,39.53,,57.82,,,,,,,,57.66,,,,,,63.03,,,,,,,,14,,,,,,,,,,,,,
L014W10,L014,10,Step1_Model2_EQA_CH2,Step2_Model1_EQB_CH1,Step3_Model1_EQC_CH2,Step4_Model3_EQA_CH2,Step5_Model2_EQC_CH1,Step6_Model2_EQC_CH2,Step7_Model1_EQB_CH2,Step8_Model2_EQB_CH2,Step9_Model3_EQC_CH2,Step10_Model3_EQA_CH3,Step11_Model3_EQA_CH2,Step12_Model2_EQB_CH4,Step13_Model1_EQC_CH2,Step14_Model1_EQB_CH1,Step15_Model2_EQA_CH4,Step16_Model3_EQC_CH3,Step17_Model1_EQA_CH4,Step18_Model3_EQB_CH4,Step19_Model1_EQC_CH4,Step20_Model3_EQB_CH1,Step21_Model2_EQB_CH1,Step22_Model2_EQB_CH1,Step23_Model1_EQC_CH3,Step24_Model1_EQA_CH1,Step25_Model1_EQA_CH1,Step26_Model1_EQB_CH4,Step27_Model2_EQC_CH1,Step28_Model1_EQC_CH2,Step29_Model2_EQB_CH1,Step30_Model2_EQA_CH3,42.11,,,,,54,,63.28,,,,,,,,,,,,,,,,42.56,,65.18,,,,,,,,,,,,,,,,,,,58.4,55.48,,,,,,,,,,,,,,,,,,
L014W11,L014,11,Step1_Model2_EQA_CH3,Step2_Model1_EQB_CH2,Step3_Model1_EQC_CH3,Step4_Model3_EQA_CH3,Step5_Model2_EQC_CH4,Step6_Model2_EQC_CH2,Step7_Model1_EQB_CH4,Step8_Model2_EQB_CH4,Step9_Model3_EQC_CH1,Step10_Model3_EQA_CH2,Step11_Model3_EQA_CH1,Step12_Model2_EQB_CH1,Step13_Model1_EQC_CH4,Step14_Model1_EQB_CH3,Step15_Model2_EQA_CH2,Step16_Model3_EQC_CH3,Step17_Model1_EQA_CH4,Step18_Model3_EQB_CH4,Step19_Model1_EQC_CH4,Step20_Model3_EQB_CH4,Step21_Model2_EQB_CH4,Step22_Model2_EQB_CH4,Step23_Model1_EQC_CH3,Step24_Model1_EQA_CH1,Step25_Model1_EQA_CH3,Step26_Model1_EQB_CH2,Step27_Model2_EQC_CH3,Step28_Model1_EQC_CH4,Step29_Model2_EQB_CH3,Step30_Model2_EQA_CH1,,,,,,,,,,,,,,,,,,41.81,,,,,,,,,,,,48.16,,,,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L014W12,L014,12,Step1_Model2_EQA_CH2,Step2_Model1_EQB_CH3,Step3_Model1_EQC_CH1,Step4_Model3_EQA_CH3,Step5_Model2_EQC_CH2,Step6_Model2_EQC_CH3,Step7_Model1_EQB_CH4,Step8_Model2_EQB_CH3,Step9_Model3_EQC_CH1,Step10_Model3_EQA_CH3,Step11_Model3_EQA_CH1,Step12_Model2_EQB_CH2,Step13_Model1_EQC_CH3,Step14_Model1_EQB_CH2,Step15_Model2_EQA_CH2,Step16_Model3_EQC_CH3,Step17_Model1_EQA_CH1,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH2,Step20_Model3_EQB_CH3,Step21_Model2_EQB_CH3,Step22_Model2_EQB_CH3,Step23_Model1_EQC_CH3,Step24_Model1_EQA_CH3,Step25_Model1_EQA_CH4,Step26_Model1_EQB_CH3,Step27_Model2_EQC_CH1,Step28_Model1_EQC_CH2,Step29_Model2_EQB_CH1,Step30_Model2_EQA_CH1,,,,,,,,65.86,,,,,,39.57,,60.25,,,,,37.7,,40.62,,,,,,,,,,,,,,,,,,,,,,,48.62,,,6,,,,,,,,,,,,,,,
L014W13,L014,13,Step1_Model2_EQA_CH4,Step2_Model1_EQB_CH3,Step3_Model1_EQC_CH2,Step4_Model3_EQA_CH1,Step5_Model2_EQC_CH3,Step6_Model2_EQC_CH3,Step7_Model1_EQB_CH4,Step8_Model2_EQB_CH4,Step9_Model3_EQC_CH4,Step10_Model3_EQA_CH2,Step11_Model3_EQA_CH1,Step12_Model2_EQB_CH4,Step13_Model1_EQC_CH4,Step14_Model1_EQB_CH4,Step15_Model2_EQA_CH1,Step16_Model3_EQC_CH1,Step17_Model1_EQA_CH4,Step18_Model3_EQB_CH4,Step19_Model1_EQC_CH3,Step20_Model3_EQB_CH4,Step21_Model2_EQB_CH2,Step22_Model2_EQB_CH2,Step23_Model1_EQC_CH4,Step24_Model1_EQA_CH1,Step25_Model1_EQA_CH3,Step26_Model1_EQB_CH1,Step27_Model2_EQC_CH4,Step28_Model1_EQC_CH2,Step29_Model2_EQB_CH3,Step30_Model2_EQA_CH1,,,,,,,,,64.14,,,,39.75,,,,,,,,36.56,,,,,65,,,,,,,,,,43.5,,,,,,,,,62.85,,,33.66,,,,,,,,,,,,,,,,
L014W14,L014,14,Step1_Model2_EQA_CH1,Step2_Model1_EQB_CH4,Step3_Model1_EQC_CH3,Step4_Model3_EQA_CH2,Step5_Model2_EQC_CH4,Step6_Model2_EQC_CH3,Step7_Model1_EQB_CH1,Step8_Model2_EQB_CH4,Step9_Model3_EQC_CH1,Step10_Model3_EQA_CH1,Step11_Model3_EQA_CH4,Step12_Model2_EQB_CH4,Step13_Model1_EQC_CH4,Step14_Model1_EQB_CH4,Step15_Model2_EQA_CH4,Step16_Model3_EQC_CH1,Step17_Model1_EQA_CH2,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH4,Step20_Model3_EQB_CH1,Step21_Model2_EQB_CH2,Step22_Model2_EQB_CH2,Step23_Model1_EQC_CH2,Step24_Model1_EQA_CH1,Step25_Model1_EQA_CH4,Step26_Model1_EQB_CH4,Step27_Model2_EQC_CH4,Step28_Model1_EQC_CH3,Step29_Model2_EQB_CH3,Step30_Model2_EQA_CH3,,,,,,,63.44,,,,,36.68,,,,,,,,,,,,,,,33.18,,,,62.81,,,,41.06,,,,,61.44,,,,,,52.66,45.66,,,,,,,,,,,,,,,,,
L014W15,L014,15,Step1_Model2_EQA_CH1,Step2_Model1_EQB_CH2,Step3_Model1_EQC_CH2,Step4_Model3_EQA_CH1,Step5_Model2_EQC_CH1,Step6_Model2_EQC_CH4,Step7_Model1_EQB_CH4,Step8_Model2_EQB_CH3,Step9_Model3_EQC_CH3,Step10_Model3_EQA_CH1,Step11_Model3_EQA_CH3,Step12_Model2_EQB_CH2,Step13_Model1_EQC_CH1,Step14_Model1_EQB_CH1,Step15_Model2_EQA_CH2,Step16_Model3_EQC_CH4,Step17_Model1_EQA_CH4,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH2,Step20_Model3_EQB_CH3,Step21_Model2_EQB_CH1,Step22_Model2_EQB_CH3,Step23_Model1_EQC_CH2,Step24_Model1_EQA_CH3,Step25_Model1_EQA_CH2,Step26_Model1_EQB_CH3,Step27_Model2_EQC_CH3,Step28_Model1_EQC_CH4,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH3,,,,44.26,,,,,,68.78,,,,,,,65.26,,,,,,,,,,,,,48.18,,,,,,,,,56.91,,44.3,59.54,,,,,,,,,,,,,,,,,,,,,,
L014W16,L014,16,Step1_Model2_EQA_CH1,Step2_Model1_EQB_CH3,Step3_Model1_EQC_CH3,Step4_Model3_EQA_CH1,Step5_Model2_EQC_CH2,Step6_Model2_EQC_CH4,Step7_Model1_EQB_CH4,Step8_Model2_EQB_CH4,Step9_Model3_EQC_CH1,Step10_Model3_EQA_CH3,Step11_Model3_EQA_CH2,Step12_Model2_EQB_CH3,Step13_Model1_EQC_CH4,Step14_Model1_EQB_CH3,Step15_Model2_EQA_CH1,Step16_Model3_EQC_CH1,Step17_Model1_EQA_CH2,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH4,Step20_Model3_EQB_CH2,Step21_Model2_EQB_CH3,Step22_Model2_EQB_CH1,Step23_Model1_EQC_CH1,Step24_Model1_EQA_CH1,Step25_Model1_EQA_CH2,Step26_Model1_EQB_CH1,Step27_Model2_EQC_CH1,Step28_Model1_EQC_CH1,Step29_Model2_EQB_CH4,Step30_Model2_EQA_CH4,,,,,,,61.85,66.14,,64.03,,43.5,,,47.45,65.17,,44.7,,,,,,37.49,,,,,,,,,46.81,,46.12,,,,,,,58.92,,,61.96,,,,,,,,,,,,,,,,,,,
L014W17,L014,17,Step1_Model2_EQA_CH2,Step2_Model1_EQB_CH1,Step3_Model1_EQC_CH2,Step4_Model3_EQA_CH1,Step5_Model2_EQC_CH1,Step6_Model2_EQC_CH1,Step7_Model1_EQB_CH2,Step8_Model2_EQB_CH2,Step9_Model3_EQC_CH1,Step10_Model3_EQA_CH3,Step11_Model3_EQA_CH2,Step12_Model2_EQB_CH4,Step13_Model1_EQC_CH2,Step14_Model1_EQB_CH1,Step15_Model2_EQA_CH3,Step16_Model3_EQC_CH1,Step17_Model1_EQA_CH4,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH2,Step20_Model3_EQB_CH1,Step21_Model2_EQB_CH1,Step22_Model2_EQB_CH4,Step23_Model1_EQC_CH3,Step24_Model1_EQA_CH4,Step25_Model1_EQA_CH3,Step26_Model1_EQB_CH2,Step27_Model2_EQC_CH3,Step28_Model1_EQC_CH3,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH2,36.07,,,,,,57.97,,,,,,,,60.35,,,,,,,43.15,,43.35,,,,,,46.78,,,57.35,,,,,60.21,,,,55.07,,,,,,,,10,,,,,,,,,,,,,,
L014W18,L014,18,Step1_Model2_EQA_CH2,Step2_Model1_EQB_CH4,Step3_Model1_EQC_CH2,Step4_Model3_EQA_CH1,Step5_Model2_EQC_CH2,Step6_Model2_EQC_CH2,Step7_Model1_EQB_CH2,Step8_Model2_EQB_CH3,Step9_Model3_EQC_CH4,Step10_Model3_EQA_CH2,Step11_Model3_EQA_CH4,Step12_Model2_EQB_CH1,Step13_Model1_EQC_CH1,Step14_Model1_EQB_CH2,Step15_Model2_EQA_CH1,Step16_Model3_EQC_CH4,Step17_Model1_EQA_CH3,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH1,Step20_Model3_EQB_CH4,Step21_Model2_EQB_CH4,Step22_Model2_EQB_CH1,Step23_Model1_EQC_CH4,Step24_Model1_EQA_CH4,Step25_Model1_EQA_CH2,Step26_Model1_EQB_CH4,Step27_Model2_EQC_CH1,Step28_Model1_EQC_CH2,Step29_Model2_EQB_CH1,Step30_Model2_EQA_CH3,,,,,,,63.94,,,62,,40.56,,,,,,46,,,,,,,,,,58.68,,,,,,42.56,,,,,,72.12,38.94,,,,,,,35.62,,,,,,,,,11,,,,,,,
L014W19,L014,19,Step1_Model2_EQA_CH1,Step2_Model1_EQB_CH1,Step3_Model1_EQC_CH2,Step4_Model3_EQA_CH4,Step5_Model2_EQC_CH1,Step6_Model2_EQC_CH2,Step7_Model1_EQB_CH3,Step8_Model2_EQB_CH2,Step9_Model3_EQC_CH2,Step10_Model3_EQA_CH4,Step11_Model3_EQA_CH1,Step12_Model2_EQB_CH3,Step13_Model1_EQC_CH2,Step14_Model1_EQB_CH1,Step15_Model2_EQA_CH1,Step16_Model3_EQC_CH2,Step17_Model1_EQA_CH1,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH2,Step20_Model3_EQB_CH2,Step21_Model2_EQB_CH3,Step22_Model2_EQB_CH2,Step23_Model1_EQC_CH4,Step24_Model1_EQA_CH1,Step25_Model1_EQA_CH3,Step26_Model1_EQB_CH1,Step27_Model2_EQC_CH3,Step28_Model1_EQC_CH4,Step29_Model2_EQB_CH3,Step30_Model2_EQA_CH3,,38.7,,,,,68.74,,45.8,,,35.2,,38.93,42.63,,,,,,,,,,,,,,55.93,,,,,,,,,,,57.46,39.19,,,,,,54.77,,,,,,,,,,,,,,,,,
L014W20,L014,20,Step1_Model2_EQA_CH3,Step2_Model1_EQB_CH1,Step3_Model1_EQC_CH2,Step4_Model3_EQA_CH1,Step5_Model2_EQC_CH2,Step6_Model2_EQC_CH1,Step7_Model1_EQB_CH4,Step8_Model2_EQB_CH4,Step9_Model3_EQC_CH3,Step10_Model3_EQA_CH4,Step11_Model3_EQA_CH3,Step12_Model2_EQB_CH2,Step13_Model1_EQC_CH4,Step14_Model1_EQB_CH2,Step15_Model2_EQA_CH1,Step16_Model3_EQC_CH2,Step17_Model1_EQA_CH1,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH2,Step20_Model3_EQB_CH4,Step21_Model2_EQB_CH2,Step22_Model2_EQB_CH4,Step23_Model1_EQC_CH4,Step24_Model1_EQA_CH3,Step25_Model1_EQA_CH3,Step26_Model1_EQB_CH1,Step27_Model2_EQC_CH2,Step28_Model1_EQC_CH1,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH3,,,,,,,,64.28,,,,,,,,,,,,,38.5,38.62,,32.71,,,,,,,,,42.54,,,,,58.39,,,,,,,,,,,,,,,,,,,,,,,,,,
L014W21,L014,21,Step1_Model2_EQA_CH3,Step2_Model1_EQB_CH2,Step3_Model1_EQC_CH2,Step4_Model3_EQA_CH3,Step5_Model2_EQC_CH3,Step6_Model2_EQC_CH1,Step7_Model1_EQB_CH3,Step8_Model2_EQB_CH2,Step9_Model3_EQC_CH1,Step10_Model3_EQA_CH2,Step11_Model3_EQA_CH4,Step12_Model2_EQB_CH1,Step13_Model1_EQC_CH2,Step14_Model1_EQB_CH3,Step15_Model2_EQA_CH4,Step16_Model3_EQC_CH2,Step17_Model1_EQA_CH1,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH4,Step20_Model3_EQB_CH1,Step21_Model2_EQB_CH4,Step22_Model2_EQB_CH2,Step23_Model1_EQC_CH3,Step24_Model1_EQA_CH3,Step25_Model1_EQA_CH2,Step26_Model1_EQB_CH2,Step27_Model2_EQC_CH2,Step28_Model1_EQC_CH1,Step29_Model2_EQB_CH4,Step30_Model2_EQA_CH4,,,,,,,,,,,,,,,,63.86,,,44.73,,,,,,,60.56,,,,,58.1,,,,,,,59.24,,,37.95,,,,,,,,,,,,,,,,7,,,,,,,
L014W22,L014,22,Step1_Model2_EQA_CH4,Step2_Model1_EQB_CH2,Step3_Model1_EQC_CH4,Step4_Model3_EQA_CH2,Step5_Model2_EQC_CH1,Step6_Model2_EQC_CH3,Step7_Model1_EQB_CH2,Step8_Model2_EQB_CH2,Step9_Model3_EQC_CH3,Step10_Model3_EQA_CH3,Step11_Model3_EQA_CH1,Step12_Model2_EQB_CH4,Step13_Model1_EQC_CH2,Step14_Model1_EQB_CH4,Step15_Model2_EQA_CH2,Step16_Model3_EQC_CH1,Step17_Model1_EQA_CH3,Step18_Model3_EQB_CH1,Step19_Model1_EQC_CH3,Step20_Model3_EQB_CH4,Step21_Model2_EQB_CH4,Step22_Model2_EQB_CH1,Step23_Model1_EQC_CH3,Step24_Model1_EQA_CH1,Step25_Model1_EQA_CH3,Step26_Model1_EQB_CH3,Step27_Model2_EQC_CH4,Step28_Model1_EQC_CH4,Step29_Model2_EQB_CH3,Step30_Model2_EQA_CH3,,,,,,48.98,,,,,,,,,,,,,,,,,,,,,33.05,,,,,,,,50.65,,,,,,,,,,,,56.85,,,,,,,,,,,,,,,,,
L014W23,L014,23,Step1_Model2_EQA_CH3,Step2_Model1_EQB_CH4,Step3_Model1_EQC_CH4,Step4_Model3_EQA_CH2,Step5_Model2_EQC_CH3,Step6_Model2_EQC_CH2,Step7_Model1_EQB_CH3,Step8_Model2_EQB_CH4,Step9_Model3_EQC_CH2,Step10_Model3_EQA_CH2,Step11_Model3_EQA_CH1,Step12_Model2_EQB_CH3,Step13_Model1_EQC_CH4,Step14_Model1_EQB_CH1,Step15_Model2_EQA_CH1,Step16_Model3_EQC_CH3,Step17_Model1_EQA_CH1,Step18_Model3_EQB_CH3,Step19_Model1_EQC_CH1,Step20_Model3_EQB_CH3,Step21_Model2_EQB_CH4,Step22_Model2_EQB_CH3,Step23_Model1_EQC_CH3,Step24_Model1_EQA_CH2,Step25_Model1_EQA_CH4,Step26_Model1_EQB_CH4,Step27_Model2_EQC_CH4,Step28_Model1_EQC_CH1,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH4,,38.63,,,,,,,62.52,,48.14,,,,,,,,40.89,,37.7,39.41,,31.59,,,,41.82,,41.61,,,,,,53.73,,64.36,,,,,,,,,,,,,,,,,,,,,,,,,,
L014W24,L014,24,Step1_Model2_EQA_CH1,Step2_Model1_EQB_CH1,Step3_Model1_EQC_CH1,Step4_Model3_EQA_CH2,Step5_Model2_EQC_CH1,Step6_Model2_EQC_CH2,Step7_Model1_EQB_CH3,Step8_Model2_EQB_CH1,Step9_Model3_EQC_CH4,Step10_Model3_EQA_CH1,Step11_Model3_EQA_CH3,Step12_Model2_EQB_CH3,Step13_Model1_EQC_CH1,Step14_Model1_EQB_CH3,Step15_Model2_EQA_CH2,Step16_Model3_EQC_CH2,Step17_Model1_EQA_CH1,Step18_Model3_EQB_CH2,Step19_Model1_EQC_CH2,Step20_Model3_EQB_CH4,Step21_Model2_EQB_CH1,Step22_Model2_EQB_CH3,Step23_Model1_EQC_CH1,Step24_Model1_EQA_CH2,Step25_Model1_EQA_CH4,Step26_Model1_EQB_CH1,Step27_Model2_EQC_CH1,Step28_Model1_EQC_CH2,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH1,,,,,,,,,,,,,,,,,,36.35,,48.18,,,,,41.56,,,,,44.56,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,
