Lot_Wafer_ID,Lot_ID,Wafer_Slot,Step1_Config,Step2_Config,Step3_Config,Step4_Config,Step5_Config,Step6_Config,Step7_Config,Step8_Config,Step9_Config,Step10_Config,Step11_Config,Step12_Config,Step13_Config,Step14_Config,Step15_Config,Step16_Config,Step17_Config,Step18_Config,Step19_Config,Step20_Config,Step21_Config,Step22_Config,Step23_Config,Step24_Config,Step25_Config,Step26_Config,Step27_Config,Step28_Config,Step29_Config,Step30_Config,Step1_R1,Step2_R1,Step3_R1,Step4_R1,Step4_R2,Step5_R1,Step6_R1,Step6_R2,Step7_R1,Step7_R2,Step8_R1,Step9_R1,Step9_R2,Step10_R1,Step11_R1,Step12_R1,Step12_R2,Step13_R1,Step13_R2,Step13_R3,Step14_R1,Step14_R2,Step14_R3,Step15_R1,Step15_R2,Step16_R1,Step17_R1,Step18_R1,Step19_R1,Step20_R1,Step21_R1,Step22_R1,Step22_R2,Step22_R3,Step23_R1,Step24_R1,Step24_R2,Step25_R1,Step25_R2,Step25_R3,Step26_R1,Step27_R1,Step28_R1,Step28_R2,Step28_R3,Step29_R1,Step29_R2,Step30_R1,Step1_D1,Step6_D1,Step8_D1,Step11_D1,Step13_D1,Step14_D1,Step21_D1,Step22_D1,Step27_D1,Step30_D1,Y,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
L068W05,L068,5,Step1_Model2_EQB_CH4,Step2_Model1_EQC_CH3,Step3_Model2_EQC_CH1,Step4_Model1_EQA_CH1,Step5_Model2_EQB_CH4,Step6_Model2_EQB_CH2,Step7_Model1_EQC_CH1,Step8_Model2_EQC_CH4,Step9_Model2_EQB_CH3,Step10_Model1_EQB_CH3,Step11_Model2_EQB_CH3,Step12_Model1_EQC_CH2,Step13_Model1_EQB_CH2,Step14_Model2_EQB_CH4,Step15_Model3_EQC_CH1,Step16_Model2_EQB_CH3,Step17_Model3_EQA_CH2,Step18_Model1_EQC_CH2,Step19_Model3_EQB_CH1,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH3,Step22_Model2_EQA_CH1,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH4,Step25_Model1_EQB_CH1,Step26_Model2_EQA_CH1,Step27_Model1_EQA_CH4,Step28_Model3_EQB_CH1,Step29_Model2_EQB_CH3,Step30_Model2_EQA_CH4,,,41.98,44.39,,58.12,,63.18,,,,,,,,,,,46.09,,,,40.49,,,,,,,,,,,45.8,,,63.07,,,,,,61.2,,,56.05,,,,,,,,,,,,,,,,,,,,,,,
L068W06,L068,6,Step1_Model2_EQB_CH4,Step2_Model1_EQC_CH4,Step3_Model2_EQC_CH3,Step4_Model1_EQA_CH1,Step5_Model2_EQB_CH2,Step6_Model2_EQB_CH2,Step7_Model1_EQC_CH3,Step8_Model2_EQC_CH3,Step9_Model2_EQB_CH1,Step10_Model1_EQB_CH2,Step11_Model2_EQB_CH4,Step12_Model1_EQC_CH3,Step13_Model1_EQB_CH2,Step14_Model2_EQB_CH4,Step15_Model3_EQC_CH4,Step16_Model2_EQB_CH1,Step17_Model3_EQA_CH3,Step18_Model1_EQC_CH4,Step19_Model3_EQB_CH3,Step20_Model3_EQC_CH2,Step21_Model2_EQC_CH2,Step22_Model2_EQA_CH3,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH4,Step25_Model1_EQB_CH2,Step26_Model2_EQA_CH4,Step27_Model1_EQA_CH4,Step28_Model3_EQB_CH2,Step29_Model2_EQB_CH1,Step30_Model2_EQA_CH2,,,,,,,,,,,45.13,,,41.03,43.57,,,,,42.81,,,35.26,,,,,,,,,,,,,,,,,,,,,62.59,,,,31.33,5,,,,,,,,,,,,,,,,,,,,
L068W07,L068,7,Step1_Model2_EQB_CH3,Step2_Model1_EQC_CH1,Step3_Model2_EQC_CH3,Step4_Model1_EQA_CH1,Step5_Model2_EQB_CH1,Step6_Model2_EQB_CH2,Step7_Model1_EQC_CH2,Step8_Model2_EQC_CH3,Step9_Model2_EQB_CH2,Step10_Model1_EQB_CH1,Step11_Model2_EQB_CH2,Step12_Model1_EQC_CH3,Step13_Model1_EQB_CH1,Step14_Model2_EQB_CH3,Step15_Model3_EQC_CH4,Step16_Model2_EQB_CH2,Step17_Model3_EQA_CH1,Step18_Model1_EQC_CH3,Step19_Model3_EQB_CH2,Step20_Model3_EQC_CH2,Step21_Model2_EQC_CH3,Step22_Model2_EQA_CH1,Step23_Model1_EQA_CH3,Step24_Model2_EQA_CH2,Step25_Model1_EQB_CH3,Step26_Model2_EQA_CH4,Step27_Model1_EQA_CH2,Step28_Model3_EQB_CH1,Step29_Model2_EQB_CH4,Step30_Model2_EQA_CH3,,,,,,,,,,,,,,,,,63.86,,,,,,37.71,,,,,,,,,,42.34,,41.99,,,,,,,,,,,51.92,,,,,,,,,,,,,,,,,,,,,,,
L068W08,L068,8,Step1_Model2_EQB_CH1,Step2_Model1_EQC_CH4,Step3_Model2_EQC_CH3,Step4_Model1_EQA_CH4,Step5_Model2_EQB_CH2,Step6_Model2_EQB_CH1,Step7_Model1_EQC_CH4,Step8_Model2_EQC_CH2,Step9_Model2_EQB_CH3,Step10_Model1_EQB_CH2,Step11_Model2_EQB_CH3,Step12_Model1_EQC_CH1,Step13_Model1_EQB_CH2,Step14_Model2_EQB_CH2,Step15_Model3_EQC_CH3,Step16_Model2_EQB_CH4,Step17_Model3_EQA_CH3,Step18_Model1_EQC_CH4,Step19_Model3_EQB_CH3,Step20_Model3_EQC_CH1,Step21_Model2_EQC_CH4,Step22_Model2_EQA_CH2,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH3,Step25_Model1_EQB_CH3,Step26_Model2_EQA_CH4,Step27_Model1_EQA_CH2,Step28_Model3_EQB_CH1,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH4,,,,,,,61.28,,,,,,52.17,,,,57.98,44.4,,,,,,,,,,,,,59.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L068W09,L068,9,Step1_Model2_EQB_CH3,Step2_Model1_EQC_CH2,Step3_Model2_EQC_CH3,Step4_Model1_EQA_CH3,Step5_Model2_EQB_CH2,Step6_Model2_EQB_CH4,Step7_Model1_EQC_CH2,Step8_Model2_EQC_CH1,Step9_Model2_EQB_CH3,Step10_Model1_EQB_CH3,Step11_Model2_EQB_CH4,Step12_Model1_EQC_CH3,Step13_Model1_EQB_CH3,Step14_Model2_EQB_CH3,Step15_Model3_EQC_CH2,Step16_Model2_EQB_CH3,Step17_Model3_EQA_CH2,Step18_Model1_EQC_CH4,Step19_Model3_EQB_CH1,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH1,Step22_Model2_EQA_CH2,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH4,Step25_Model1_EQB_CH2,Step26_Model2_EQA_CH1,Step27_Model1_EQA_CH3,Step28_Model3_EQB_CH2,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH2,,,,,,,,,,,,,,,,,63.38,,,,,,,,,,,,59.79,,,,,,,,57.17,,,,,,,,,,,,,14,,,,,,,12,,,,,,,,,,,,
L068W10,L068,10,Step1_Model2_EQB_CH2,Step2_Model1_EQC_CH2,Step3_Model2_EQC_CH4,Step4_Model1_EQA_CH2,Step5_Model2_EQB_CH4,Step6_Model2_EQB_CH1,Step7_Model1_EQC_CH3,Step8_Model2_EQC_CH4,Step9_Model2_EQB_CH3,Step10_Model1_EQB_CH3,Step11_Model2_EQB_CH3,Step12_Model1_EQC_CH4,Step13_Model1_EQB_CH4,Step14_Model2_EQB_CH4,Step15_Model3_EQC_CH1,Step16_Model2_EQB_CH4,Step17_Model3_EQA_CH1,Step18_Model1_EQC_CH4,Step19_Model3_EQB_CH4,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH2,Step22_Model2_EQA_CH3,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH2,Step25_Model1_EQB_CH2,Step26_Model2_EQA_CH1,Step27_Model1_EQA_CH2,Step28_Model3_EQB_CH1,Step29_Model2_EQB_CH3,Step30_Model2_EQA_CH1,,,,,29.25,,,,,69.23,,,38.39,,,,,,,,,,,,,,18.25,,,,,46.51,,,,58.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L068W11,L068,11,Step1_Model2_EQB_CH4,Step2_Model1_EQC_CH2,Step3_Model2_EQC_CH4,Step4_Model1_EQA_CH2,Step5_Model2_EQB_CH2,Step6_Model2_EQB_CH3,Step7_Model1_EQC_CH1,Step8_Model2_EQC_CH3,Step9_Model2_EQB_CH1,Step10_Model1_EQB_CH3,Step11_Model2_EQB_CH3,Step12_Model1_EQC_CH2,Step13_Model1_EQB_CH3,Step14_Model2_EQB_CH3,Step15_Model3_EQC_CH1,Step16_Model2_EQB_CH3,Step17_Model3_EQA_CH2,Step18_Model1_EQC_CH3,Step19_Model3_EQB_CH4,Step20_Model3_EQC_CH4,Step21_Model2_EQC_CH1,Step22_Model2_EQA_CH1,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH3,Step25_Model1_EQB_CH3,Step26_Model2_EQA_CH1,Step27_Model1_EQA_CH2,Step28_Model3_EQB_CH3,Step29_Model2_EQB_CH4,Step30_Model2_EQA_CH2,,,,,,,,,,,58.86,,,,,,,,40.72,,,,,,,,,,53.79,,45.15,,45.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L068W12,L068,12,Step1_Model2_EQB_CH2,Step2_Model1_EQC_CH3,Step3_Model2_EQC_CH2,Step4_Model1_EQA_CH1,Step5_Model2_EQB_CH2,Step6_Model2_EQB_CH1,Step7_Model1_EQC_CH3,Step8_Model2_EQC_CH2,Step9_Model2_EQB_CH4,Step10_Model1_EQB_CH4,Step11_Model2_EQB_CH1,Step12_Model1_EQC_CH1,Step13_Model1_EQB_CH3,Step14_Model2_EQB_CH2,Step15_Model3_EQC_CH1,Step16_Model2_EQB_CH1,Step17_Model3_EQA_CH3,Step18_Model1_EQC_CH2,Step19_Model3_EQB_CH2,Step20_Model3_EQC_CH1,Step21_Model2_EQC_CH2,Step22_Model2_EQA_CH2,Step23_Model1_EQA_CH2,Step24_Model2_EQA_CH4,Step25_Model1_EQB_CH2,Step26_Model2_EQA_CH4,Step27_Model1_EQA_CH2,Step28_Model3_EQB_CH2,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH1,,,,,44.98,,,,,65.4,,,,,,,,,42.81,,,,,,,,,53.71,,,,,41.27,,40.34,62.24,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,
L068W13,L068,13,Step1_Model2_EQB_CH1,Step2_Model1_EQC_CH4,Step3_Model2_EQC_CH2,Step4_Model1_EQA_CH4,Step5_Model2_EQB_CH2,Step6_Model2_EQB_CH3,Step7_Model1_EQC_CH4,Step8_Model2_EQC_CH1,Step9_Model2_EQB_CH3,Step10_Model1_EQB_CH1,Step11_Model2_EQB_CH3,Step12_Model1_EQC_CH3,Step13_Model1_EQB_CH3,Step14_Model2_EQB_CH4,Step15_Model3_EQC_CH4,Step16_Model2_EQB_CH1,Step17_Model3_EQA_CH4,Step18_Model1_EQC_CH1,Step19_Model3_EQB_CH2,Step20_Model3_EQC_CH1,Step21_Model2_EQC_CH1,Step22_Model2_EQA_CH4,Step23_Model1_EQA_CH1,Step24_Model2_EQA_CH4,Step25_Model1_EQB_CH1,Step26_Model2_EQA_CH2,Step27_Model1_EQA_CH4,Step28_Model3_EQB_CH4,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH4,38.75,,,,,,,,63.04,,,,41.7,,,,,46.02,,,,50.36,,,,57.56,,,,,,,,,42.42,58.13,,,,,36.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L068W14,L068,14,Step1_Model2_EQB_CH1,Step2_Model1_EQC_CH3,Step3_Model2_EQC_CH4,Step4_Model1_EQA_CH3,Step5_Model2_EQB_CH1,Step6_Model2_EQB_CH2,Step7_Model1_EQC_CH4,Step8_Model2_EQC_CH3,Step9_Model2_EQB_CH2,Step10_Model1_EQB_CH2,Step11_Model2_EQB_CH4,Step12_Model1_EQC_CH3,Step13_Model1_EQB_CH4,Step14_Model2_EQB_CH1,Step15_Model3_EQC_CH2,Step16_Model2_EQB_CH3,Step17_Model3_EQA_CH4,Step18_Model1_EQC_CH2,Step19_Model3_EQB_CH4,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH1,Step22_Model2_EQA_CH1,Step23_Model1_EQA_CH1,Step24_Model2_EQA_CH4,Step25_Model1_EQB_CH2,Step26_Model2_EQA_CH1,Step27_Model1_EQA_CH1,Step28_Model3_EQB_CH1,Step29_Model2_EQB_CH1,Step30_Model2_EQA_CH3,,,,,,,,,57.34,,,,,,,,65.65,43.28,,,,44.89,,,,,,,,,,,,,,,,,,,,,,,56.92,57.07,,,,,,,,,,,,,,,,,,,,,,,
L068W15,L068,15,Step1_Model2_EQB_CH3,Step2_Model1_EQC_CH2,Step3_Model2_EQC_CH3,Step4_Model1_EQA_CH3,Step5_Model2_EQB_CH3,Step6_Model2_EQB_CH4,Step7_Model1_EQC_CH3,Step8_Model2_EQC_CH4,Step9_Model2_EQB_CH4,Step10_Model1_EQB_CH3,Step11_Model2_EQB_CH4,Step12_Model1_EQC_CH1,Step13_Model1_EQB_CH2,Step14_Model2_EQB_CH3,Step15_Model3_EQC_CH3,Step16_Model2_EQB_CH2,Step17_Model3_EQA_CH3,Step18_Model1_EQC_CH3,Step19_Model3_EQB_CH2,Step20_Model3_EQC_CH4,Step21_Model2_EQC_CH1,Step22_Model2_EQA_CH4,Step23_Model1_EQA_CH1,Step24_Model2_EQA_CH2,Step25_Model1_EQB_CH4,Step26_Model2_EQA_CH4,Step27_Model1_EQA_CH1,Step28_Model3_EQB_CH1,Step29_Model2_EQB_CH1,Step30_Model2_EQA_CH1,,31.72,,,,,,,,,,,,37.63,,63.88,,,,,,,,,,60.74,,,,,,,,,,,,,,,35.98,,,,,55.19,,,,,,,,12,,,,,,,,,,,,,,,
L068W16,L068,16,Step1_Model2_EQB_CH3,Step2_Model1_EQC_CH2,Step3_Model2_EQC_CH1,Step4_Model1_EQA_CH4,Step5_Model2_EQB_CH4,Step6_Model2_EQB_CH4,Step7_Model1_EQC_CH1,Step8_Model2_EQC_CH2,Step9_Model2_EQB_CH3,Step10_Model1_EQB_CH1,Step11_Model2_EQB_CH1,Step12_Model1_EQC_CH3,Step13_Model1_EQB_CH2,Step14_Model2_EQB_CH1,Step15_Model3_EQC_CH4,Step16_Model2_EQB_CH4,Step17_Model3_EQA_CH1,Step18_Model1_EQC_CH2,Step19_Model3_EQB_CH4,Step20_Model3_EQC_CH4,Step21_Model2_EQC_CH3,Step22_Model2_EQA_CH2,Step23_Model1_EQA_CH1,Step24_Model2_EQA_CH3,Step25_Model1_EQB_CH3,Step26_Model2_EQA_CH3,Step27_Model1_EQA_CH2,Step28_Model3_EQB_CH2,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH1,,,,,46.29,,,,,,,39.19,,37.99,,,,,,,,,,,,,,,,,,,,,,60.34,,,,,45.96,61.48,,,,,,37.1,,,,,,,,,,,,,,,,,,,,,
L068W17,L068,17,Step1_Model2_EQB_CH2,Step2_Model1_EQC_CH3,Step3_Model2_EQC_CH4,Step4_Model1_EQA_CH1,Step5_Model2_EQB_CH1,Step6_Model2_EQB_CH1,Step7_Model1_EQC_CH3,Step8_Model2_EQC_CH2,Step9_Model2_EQB_CH3,Step10_Model1_EQB_CH4,Step11_Model2_EQB_CH2,Step12_Model1_EQC_CH4,Step13_Model1_EQB_CH1,Step14_Model2_EQB_CH1,Step15_Model3_EQC_CH3,Step16_Model2_EQB_CH2,Step17_Model3_EQA_CH1,Step18_Model1_EQC_CH3,Step19_Model3_EQB_CH4,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH2,Step22_Model2_EQA_CH2,Step23_Model1_EQA_CH2,Step24_Model2_EQA_CH1,Step25_Model1_EQB_CH3,Step26_Model2_EQA_CH4,Step27_Model1_EQA_CH2,Step28_Model3_EQB_CH3,Step29_Model2_EQB_CH1,Step30_Model2_EQA_CH4,,,,,,,,,,,,,,39.7,,,,,,,,,,19.35,,,,,,,,,,,,,,,,,,,,56.59,,,,36.46,,,,,,11,,,9,,,,,,,,,,,,
L068W18,L068,18,Step1_Model2_EQB_CH4,Step2_Model1_EQC_CH4,Step3_Model2_EQC_CH1,Step4_Model1_EQA_CH2,Step5_Model2_EQB_CH1,Step6_Model2_EQB_CH4,Step7_Model1_EQC_CH3,Step8_Model2_EQC_CH4,Step9_Model2_EQB_CH3,Step10_Model1_EQB_CH1,Step11_Model2_EQB_CH1,Step12_Model1_EQC_CH1,Step13_Model1_EQB_CH3,Step14_Model2_EQB_CH1,Step15_Model3_EQC_CH2,Step16_Model2_EQB_CH4,Step17_Model3_EQA_CH2,Step18_Model1_EQC_CH3,Step19_Model3_EQB_CH1,Step20_Model3_EQC_CH4,Step21_Model2_EQC_CH1,Step22_Model2_EQA_CH1,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH4,Step25_Model1_EQB_CH2,Step26_Model2_EQA_CH2,Step27_Model1_EQA_CH2,Step28_Model3_EQB_CH2,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH3,35.83,,46.21,,,,63.94,47.45,,,,,,,44.71,,,,,,40.16,49.5,,,,,,,,45.68,70.04,,,,,,,,,,,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
L068W19,L068,19,Step1_Model2_EQB_CH3,Step2_Model1_EQC_CH1,Step3_Model2_EQC_CH1,Step4_Model1_EQA_CH2,Step5_Model2_EQB_CH1,Step6_Model2_EQB_CH3,Step7_Model1_EQC_CH3,Step8_Model2_EQC_CH1,Step9_Model2_EQB_CH2,Step10_Model1_EQB_CH3,Step11_Model2_EQB_CH4,Step12_Model1_EQC_CH4,Step13_Model1_EQB_CH1,Step14_Model2_EQB_CH2,Step15_Model3_EQC_CH1,Step16_Model2_EQB_CH2,Step17_Model3_EQA_CH2,Step18_Model1_EQC_CH4,Step19_Model3_EQB_CH3,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH1,Step22_Model2_EQA_CH1,Step23_Model1_EQA_CH2,Step24_Model2_EQA_CH3,Step25_Model1_EQB_CH2,Step26_Model2_EQA_CH4,Step27_Model1_EQA_CH4,Step28_Model3_EQB_CH2,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH2,,35.07,,,,,,,,64.72,,,,,,,,,,,,,,,,61.99,,,,49.04,,,43.1,,,,,,63.12,,,,52.39,,,,,,,,,9,,,,12,,,,,,,,,,,,,
L068W20,L068,20,Step1_Model2_EQB_CH2,Step2_Model1_EQC_CH2,Step3_Model2_EQC_CH4,Step4_Model1_EQA_CH4,Step5_Model2_EQB_CH4,Step6_Model2_EQB_CH1,Step7_Model1_EQC_CH4,Step8_Model2_EQC_CH3,Step9_Model2_EQB_CH3,Step10_Model1_EQB_CH2,Step11_Model2_EQB_CH4,Step12_Model1_EQC_CH2,Step13_Model1_EQB_CH2,Step14_Model2_EQB_CH3,Step15_Model3_EQC_CH3,Step16_Model2_EQB_CH2,Step17_Model3_EQA_CH3,Step18_Model1_EQC_CH2,Step19_Model3_EQB_CH2,Step20_Model3_EQC_CH2,Step21_Model2_EQC_CH1,Step22_Model2_EQA_CH3,Step23_Model1_EQA_CH3,Step24_Model2_EQA_CH4,Step25_Model1_EQB_CH3,Step26_Model2_EQA_CH4,Step27_Model1_EQA_CH2,Step28_Model3_EQB_CH1,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH2,30.52,,,,,52.98,,,,,,,,,,,,,,,,,,,,,,,,,,46.09,,,45.1,,58.46,,,,,65.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
L068W21,L068,21,Step1_Model2_EQB_CH2,Step2_Model1_EQC_CH4,Step3_Model2_EQC_CH1,Step4_Model1_EQA_CH2,Step5_Model2_EQB_CH4,Step6_Model2_EQB_CH2,Step7_Model1_EQC_CH1,Step8_Model2_EQC_CH2,Step9_Model2_EQB_CH2,Step10_Model1_EQB_CH3,Step11_Model2_EQB_CH4,Step12_Model1_EQC_CH1,Step13_Model1_EQB_CH4,Step14_Model2_EQB_CH3,Step15_Model3_EQC_CH2,Step16_Model2_EQB_CH1,Step17_Model3_EQA_CH1,Step18_Model1_EQC_CH4,Step19_Model3_EQB_CH2,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH2,Step22_Model2_EQA_CH4,Step23_Model1_EQA_CH1,Step24_Model2_EQA_CH1,Step25_Model1_EQB_CH2,Step26_Model2_EQA_CH2,Step27_Model1_EQA_CH2,Step28_Model3_EQB_CH2,Step29_Model2_EQB_CH3,Step30_Model2_EQA_CH3,,,,,,,,,,,,,,40.02,51.03,,,,41.84,,,,,,,,,,,44.6,,49.6,,,,64.49,52.73,,,,38.01,52.41,,,,,,,,,,,,,,,,9,,,,,,,,,,,
L068W22,L068,22,Step1_Model2_EQB_CH3,Step2_Model1_EQC_CH3,Step3_Model2_EQC_CH4,Step4_Model1_EQA_CH1,Step5_Model2_EQB_CH1,Step6_Model2_EQB_CH4,Step7_Model1_EQC_CH4,Step8_Model2_EQC_CH3,Step9_Model2_EQB_CH2,Step10_Model1_EQB_CH1,Step11_Model2_EQB_CH4,Step12_Model1_EQC_CH2,Step13_Model1_EQB_CH3,Step14_Model2_EQB_CH4,Step15_Model3_EQC_CH1,Step16_Model2_EQB_CH1,Step17_Model3_EQA_CH1,Step18_Model1_EQC_CH4,Step19_Model3_EQB_CH1,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH1,Step22_Model2_EQA_CH3,Step23_Model1_EQA_CH1,Step24_Model2_EQA_CH3,Step25_Model1_EQB_CH4,Step26_Model2_EQA_CH3,Step27_Model1_EQA_CH4,Step28_Model3_EQB_CH2,Step29_Model2_EQB_CH3,Step30_Model2_EQA_CH4,,,,,,,,,,,51.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L068W23,L068,23,Step1_Model2_EQB_CH2,Step2_Model1_EQC_CH1,Step3_Model2_EQC_CH2,Step4_Model1_EQA_CH3,Step5_Model2_EQB_CH2,Step6_Model2_EQB_CH1,Step7_Model1_EQC_CH2,Step8_Model2_EQC_CH3,Step9_Model2_EQB_CH3,Step10_Model1_EQB_CH4,Step11_Model2_EQB_CH1,Step12_Model1_EQC_CH1,Step13_Model1_EQB_CH2,Step14_Model2_EQB_CH1,Step15_Model3_EQC_CH3,Step16_Model2_EQB_CH2,Step17_Model3_EQA_CH4,Step18_Model1_EQC_CH2,Step19_Model3_EQB_CH2,Step20_Model3_EQC_CH4,Step21_Model2_EQC_CH2,Step22_Model2_EQA_CH1,Step23_Model1_EQA_CH2,Step24_Model2_EQA_CH2,Step25_Model1_EQB_CH2,Step26_Model2_EQA_CH3,Step27_Model1_EQA_CH3,Step28_Model3_EQB_CH1,Step29_Model2_EQB_CH4,Step30_Model2_EQA_CH3,,33.67,,,,51.12,,,,,,,,,45.86,62.73,64.92,,,,,,,,,,,,,,,45.55,,49.18,,,,,,,,,,56.07,54.53,,53.33,,,,,,,,,,,,,,,,,,,,,,
L068W24,L068,24,Step1_Model2_EQB_CH3,Step2_Model1_EQC_CH1,Step3_Model2_EQC_CH1,Step4_Model1_EQA_CH4,Step5_Model2_EQB_CH2,Step6_Model2_EQB_CH2,Step7_Model1_EQC_CH4,Step8_Model2_EQC_CH4,Step9_Model2_EQB_CH4,Step10_Model1_EQB_CH1,Step11_Model2_EQB_CH2,Step12_Model1_EQC_CH4,Step13_Model1_EQB_CH4,Step14_Model2_EQB_CH2,Step15_Model3_EQC_CH2,Step16_Model2_EQB_CH1,Step17_Model3_EQA_CH3,Step18_Model1_EQC_CH3,Step19_Model3_EQB_CH1,Step20_Model3_EQC_CH1,Step21_Model2_EQC_CH2,Step22_Model2_EQA_CH1,Step23_Model1_EQA_CH1,Step24_Model2_EQA_CH4,Step25_Model1_EQB_CH1,Step26_Model2_EQA_CH1,Step27_Model1_EQA_CH4,Step28_Model3_EQB_CH2,Step29_Model2_EQB_CH2,Step30_Model2_EQA_CH1,,,,,45.1,,,,,68.67,,,,,,,,,,,,,,,,,,,,47.36,,,,,,,,,,,,,,,,,,35.3,,,,,,,,,,7,,,,,,,,,,,
L068W25,L068,25,Step1_Model2_EQB_CH1,Step2_Model1_EQC_CH3,Step3_Model2_EQC_CH4,Step4_Model1_EQA_CH3,Step5_Model2_EQB_CH1,Step6_Model2_EQB_CH3,Step7_Model1_EQC_CH3,Step8_Model2_EQC_CH2,Step9_Model2_EQB_CH4,Step10_Model1_EQB_CH2,Step11_Model2_EQB_CH2,Step12_Model1_EQC_CH3,Step13_Model1_EQB_CH4,Step14_Model2_EQB_CH1,Step15_Model3_EQC_CH4,Step16_Model2_EQB_CH2,Step17_Model3_EQA_CH3,Step18_Model1_EQC_CH1,Step19_Model3_EQB_CH2,Step20_Model3_EQC_CH3,Step21_Model2_EQC_CH2,Step22_Model2_EQA_CH3,Step23_Model1_EQA_CH4,Step24_Model2_EQA_CH2,Step25_Model1_EQB_CH4,Step26_Model2_EQA_CH4,Step27_Model1_EQA_CH3,Step28_Model3_EQB_CH1,Step29_Model2_EQB_CH4,Step30_Model2_EQA_CH2,,,,,,,,,,,,,,,,,,,,43.87,,,,,,61.79,,,,,,47.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L069W01,L069,1,Step1_Model2_EQC_CH3,Step2_Model1_EQA_CH4,Step3_Model2_EQC_CH3,Step4_Model2_EQC_CH4,Step5_Model1_EQB_CH4,Step6_Model3_EQA_CH2,Step7_Model3_EQB_CH4,Step8_Model3_EQB_CH1,Step9_Model1_EQC_CH2,Step10_Model1_EQA_CH4,Step11_Model2_EQB_CH4,Step12_Model1_EQB_CH2,Step13_Model1_EQB_CH3,Step14_Model2_EQC_CH2,Step15_Model3_EQB_CH3,Step16_Model1_EQA_CH2,Step17_Model1_EQB_CH2,Step18_Model2_EQA_CH1,Step19_Model3_EQC_CH2,Step20_Model1_EQB_CH1,Step21_Model2_EQA_CH4,Step22_Model3_EQA_CH3,Step23_Model1_EQA_CH3,Step24_Model3_EQA_CH1,Step25_Model3_EQB_CH3,Step26_Model3_EQC_CH3,Step27_Model1_EQB_CH2,Step28_Model1_EQC_CH1,Step29_Model3_EQA_CH3,Step30_Model2_EQC_CH4,,,,,,,,64.13,,,,,,33.46,,,,,,47.28,,,,,,,,56.48,,,,,,,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L069W02,L069,2,Step1_Model2_EQC_CH1,Step2_Model1_EQA_CH2,Step3_Model2_EQC_CH4,Step4_Model2_EQC_CH3,Step5_Model1_EQB_CH3,Step6_Model3_EQA_CH1,Step7_Model3_EQB_CH3,Step8_Model3_EQB_CH1,Step9_Model1_EQC_CH3,Step10_Model1_EQA_CH4,Step11_Model2_EQB_CH2,Step12_Model1_EQB_CH4,Step13_Model1_EQB_CH2,Step14_Model2_EQC_CH1,Step15_Model3_EQB_CH3,Step16_Model1_EQA_CH4,Step17_Model1_EQB_CH3,Step18_Model2_EQA_CH1,Step19_Model3_EQC_CH2,Step20_Model1_EQB_CH4,Step21_Model2_EQA_CH2,Step22_Model3_EQA_CH2,Step23_Model1_EQA_CH1,Step24_Model3_EQA_CH2,Step25_Model3_EQB_CH1,Step26_Model3_EQC_CH2,Step27_Model1_EQB_CH2,Step28_Model1_EQC_CH4,Step29_Model3_EQA_CH1,Step30_Model2_EQC_CH3,36.87,,,,,51.81,,,,,,,,34.8,,,53.53,,,41.86,,,,,,,,,,,,,,,,,,,,,,59.54,,,,49.8,,,,,,,,,,,,9,,,,,,,,,,,
